,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
19,"Beautiful loft in vibrant Mar Mkhayel,shared-kitchen",https://www.airbnb.com/rooms/38602592,1200,monthly,1361,Entire apartment,1,,33.89725,35.53075,0.0,0.0,entire_home,3
20,Lantanas du jardin suspendu - Grand Beyrouth,https://www.airbnb.com/rooms/23211932,1200,monthly,1361,Entire apartment,3,,33.87211,35.52529,0.8,0.9,entire_home,5
21,Furnished Apartment for rent,https://www.airbnb.com/rooms/6174127,1200,monthly,1361,Entire apartment,30,,33.88758,35.63796,0.8,1.0,entire_home,6
22,BTRS,https://www.airbnb.com/rooms/22709068,1200,monthly,1383,Entire apartment,2,,33.97273,35.6128,0.8,0.9,entire_home,4
23,Rabweh-Metn-Lebanon,https://www.airbnb.com/rooms/28321509,1200,monthly,1327,Entire apartment,4,,33.88383,35.57483,0.0,0.0,entire_home,2
24,Cozy Studio Flat  in Siwar Center,https://www.airbnb.com/rooms/23625119,1210,monthly,1338,Entire apartment,2,,33.96308,35.60432,0.5,0.85,entire_home,2
25,Luxurious Suite 603 at Makhoul 310,https://www.airbnb.com/rooms/39158192,1215,monthly,1388,Entire serviced apartment,2,,33.89809,35.48251,0.9,0.95,entire_home,2
26,Luxurious Suite 303 at Makhoul 310,https://www.airbnb.com/rooms/39157866,1215,monthly,1388,Entire serviced apartment,2,,33.89803,35.48239,0.9,0.95,entire_home,2
27,Luxurious Suite 503 at Makhoul 310,https://www.airbnb.com/rooms/39158019,1215,monthly,1388,Entire serviced apartment,2,,33.89757,35.48167,0.9,0.95,entire_home,2
28,Luxurious Suite 403 at Makhoul 310,https://www.airbnb.com/rooms/39157958,1215,monthly,1388,Entire serviced apartment,2,,33.89749,35.48124,0.9,0.95,entire_home,2
29,Luxurious Suite 902 at Makhoul 310,https://www.airbnb.com/rooms/39158365,1215,monthly,1388,Entire serviced apartment,2,,33.89917,35.48172,0.9,0.95,entire_home,2
30,Bright living Flat beirut badaro rooftop skyline,https://www.airbnb.com/rooms/38365732,1215,monthly,1355,Entire loft,1,,33.87529,35.51732,0.75,0.95,entire_home,2
31,Apartment in “Sen El Fil” - beirut suburbs,https://www.airbnb.com/rooms/9738993,1215,monthly,1377,Entire apartment,4,,33.88285,35.53531,0.9,0.92,entire_home,6
32,Astoria  Suites Beirut #704,https://www.airbnb.com/rooms/27869066,1215,monthly,1355,Entire loft,1,,33.90638,35.58295,0.0,0.81,entire_home,2
33,Bright Architect's Home in Badawi near Mar Mikhael,https://www.airbnb.com/rooms/3374695,1215,monthly,1388,Entire apartment,1,,33.892,35.532,0.75,0.95,entire_home,4
34,Luxurious Suite 103 at Makhoul 310,https://www.airbnb.com/rooms/38995640,1215,monthly,1388,Entire serviced apartment,2,,33.8995,35.48273,0.9,0.95,entire_home,2
35,Rayhash Art Loft - Entire space,https://www.airbnb.com/rooms/32507931,1216,monthly,1434,Entire loft,6,,33.925,35.634,0.65,0.95,entire_home,3
36,Gorgeous designer flat in Beirut's Mar Mikhael,https://www.airbnb.com/rooms/26713446,1219,monthly,1398,Entire apartment,3,,33.897,35.524,0.9,0.95,entire_home,2
37,Apartment in the heart of Beirut,https://www.airbnb.com/rooms/35170455,1226,monthly,1378,Entire apartment,2,,33.89312,35.49469,0.95,1.0,entire_home,4
38,Charming High-End Apartment Hamra,https://www.airbnb.com/rooms/8676295,1226,monthly,1384,Entire serviced apartment,7,,33.89689,35.4827,0.95,0.0,entire_home,2
39,Hamra calm and cousy apartment,https://www.airbnb.com/rooms/29820435,1230,monthly,1377,Entire apartment,2,,33.89782,35.48258,0.82,0.93,entire_home,4
40,Cosy Apartment,https://www.airbnb.com/rooms/17310376,1230,monthly,1361,Entire apartment,6,,33.93826,35.59711,0.82,0.9,entire_home,4
41,,https://www.airbnb.com/rooms/4331827,1230,monthly,1394,Entire apartment,6,,33.89526,35.53065,0.82,0.96,entire_home,3
42,Charming One Bedroom Apartment,https://www.airbnb.com/rooms/35932653,1230,monthly,1383,Entire apartment,1,,33.89371,35.53142,0.82,1.0,entire_home,2
43,★ Bohemian Studio in Mar Mikhael - Kai,https://www.airbnb.com/rooms/41039061,1231,monthly,1383,Entire guest suite,1,,33.89817,35.52901,0.7,0.85,entire_home,3
44,★ Bohemian Studio in Mar Mikhael - Eartha,https://www.airbnb.com/rooms/33208909,1231,monthly,1383,Entire guest suite,1,,33.897,35.529,0.7,0.85,entire_home,3
45,★ Bohemian Studio in Mar Mikhael - Mandala,https://www.airbnb.com/rooms/33176328,1231,monthly,1383,Entire guest suite,1,,33.897,35.529,0.7,0.85,entire_home,3
46,★ Bohemian Studio in Mar Mikhael - Ivy,https://www.airbnb.com/rooms/41039071,1231,monthly,1383,Entire guest suite,1,,33.897,35.529,0.7,0.85,entire_home,3
47,★ Bohemian Studio in Mar Mikhael - Dalilah,https://www.airbnb.com/rooms/33208884,1231,monthly,1383,Entire guest suite,1,,33.897,35.529,0.7,0.85,entire_home,3
48,Beirut Sea-Side MarMikhael 1-Bedroom Apt,https://www.airbnb.com/rooms/30333361,1231,monthly,1384,Entire apartment,1,,33.90168,35.52676,0.7,0.85,entire_home,3
49,★ Factory Studio in the Heart of Mar Mikhael,https://www.airbnb.com/rooms/35630966,1231,monthly,1386,Entire guest suite,1,,33.898,35.525,0.7,0.85,entire_home,2
50,★ Garage Studio in the Heart of Mar Mikhael,https://www.airbnb.com/rooms/39014323,1231,monthly,1386,Entire condominium,1,,33.89947,35.52613,0.7,0.85,entire_home,3
51,★ Scandi Studio in Mar Mikhael,https://www.airbnb.com/rooms/35630888,1231,monthly,1386,Entire guest suite,1,,33.898,35.525,0.7,0.85,entire_home,2
52,Beirut 'Port View' 1-Bedroom Apartment,https://www.airbnb.com/rooms/11877012,1231,monthly,1384,Entire apartment,1,,33.90203,35.52514,0.7,0.85,entire_home,3
53,Cozy apartment 3 min walking distance from AUB/LAU,https://www.airbnb.com/rooms/39219814,1238,monthly,1380,Entire apartment,2,,33.89697,35.47927,0.55,0.8,entire_home,5
54,Homey apartment in Waterfront city,https://www.airbnb.com/rooms/41943229,1238,monthly,1392,Entire apartment,2,,33.93217,35.58618,0.75,0.85,entire_home,4
55,Nest Rooftop,https://www.airbnb.com/rooms/9607054,1238,monthly,1414,Entire apartment,4,,33.89517,35.5214,0.75,0.0,entire_home,2
56,Explore Beirut and Lebanon from this apt in Sioufi,https://www.airbnb.com/rooms/25301014,1238,monthly,1380,Entire apartment,2,,33.886,35.529,0.55,0.84,entire_home,4
57,Bright appartment in a quite area in Rabyeh. 7 p.,https://www.airbnb.com/rooms/24281743,1238,monthly,1369,Entire apartment,2,,33.91705,35.60898,0.75,0.9,entire_home,5
58,Chez Simon - Ashrafieh,https://www.airbnb.com/rooms/42369476,1239,monthly,1404,Entire apartment,1,,33.886,35.516,0.7,0.8,entire_home,5
59,"Modern Chalet in Solemar, Kaslik",https://www.airbnb.com/rooms/15216628,1239,monthly,1371,Entire apartment,7,,33.977,35.617,0.7,0.0,entire_home,3
60,fakhouri building,https://www.airbnb.com/rooms/10890208,1240,monthly,1388,Entire apartment,1,,33.87336,35.50004,0.67,0.97,entire_home,4
61,Back in The Days Achrafieh Flat,https://www.airbnb.com/rooms/2488954,1242,monthly,1396,Entire apartment,3,,33.8958,35.53373,0.0,0.9,entire_home,5
62,Trendy and fun apartment in Mar Mikhael,https://www.airbnb.com/rooms/38142095,1246,monthly,1412,Entire apartment,2,,33.89772,35.52539,0.8,0.9,entire_home,5
63,Apartment in Jdeideh al Matn,https://www.airbnb.com/rooms/27431798,1252,monthly,1407,Entire apartment,4,,33.88605,35.56724,0.85,0.9,entire_home,5
64,"Self Check-In 1BR Suite in Saifi, FREE GYM & Pkg",https://www.airbnb.com/rooms/33123246,1255,monthly,1421,Entire apartment,1,,33.89371,35.51065,0.85,0.93,entire_home,2
65,Modern House Chiah - Beirut,https://www.airbnb.com/rooms/9470603,1257,monthly,1433,Entire apartment,4,,33.85897,35.51553,0.82,0.92,entire_home,4
66,Relaxing Studio flat in Siwar Center,https://www.airbnb.com/rooms/19011251,1258,monthly,1392,Entire apartment,2,,33.95758,35.59871,0.52,0.85,entire_home,2
67,Hamra modern flat with great location,https://www.airbnb.com/rooms/40853179,1260,monthly,1394,Entire apartment,3,,33.89396,35.48402,0.0,0.0,entire_home,2
68,Cosy modern appartement Kaslik - Zouk mikael,https://www.airbnb.com/rooms/36509023,1260,monthly,1427,Entire apartment,2,,33.97051,35.60847,0.7,0.8,entire_home,7
69,220m2 square meter appartment svn0 two6 4zero 8zro,https://www.airbnb.com/rooms/27260581,1260,monthly,1394,Entire apartment,1,,33.96575,35.60764,0.7,0.9,entire_home,5
70,Feelhome,https://www.airbnb.com/rooms/38515791,1260,monthly,1416,Entire apartment,2,,33.91419,35.60819,0.7,0.9,entire_home,5
71,"Furnished apartment for rent in Hamra, Beirut",https://www.airbnb.com/rooms/34822260,1260,monthly,1427,Entire apartment,3,,33.89466,35.47964,0.6,0.85,entire_home,2
72,"Cosy Modern Appartment with terrace, Zouk Mikael",https://www.airbnb.com/rooms/37724140,1260,monthly,1427,Entire apartment,2,,33.97024,35.60783,0.7,0.8,entire_home,7
73,BEIT EL REEM - Hamra 2BR Apartment,https://www.airbnb.com/rooms/35735785,1260,monthly,1427,Entire apartment,1,,33.896,35.479,0.7,0.8,entire_home,3
74,Modern studios in Furn El Hayek-steps from USJ-CSS,https://www.airbnb.com/rooms/5899952,1260,monthly,1421,Entire apartment,4,,33.89101,35.51047,0.92,0.96,entire_home,2
75,Pool Side Roof Top Studio for Two!! #53,https://www.airbnb.com/rooms/26081250,1264,monthly,1412,Entire serviced apartment,1,,33.89667,35.47839,0.86,0.9,entire_home,2
76,100m2 flat in Mar Michael Achrafieh,https://www.airbnb.com/rooms/1944594,1264,monthly,1437,Entire apartment,3,,33.897,35.527,0.8,0.0,entire_home,3
77,"2 beds apart. Assad Rustum, Beirut",https://www.airbnb.com/rooms/38122390,1265,monthly,1433,Entire apartment,2,,33.894,35.533,0.57,0.82,entire_home,2
78,Hamra private 1 bed apt,https://www.airbnb.com/rooms/21454182,1268,monthly,1408,Entire apartment,1,,33.89773,35.48493,0.65,0.88,entire_home,2
79,Great location too calm at night,https://www.airbnb.com/rooms/41525554,1270,monthly,1405,Entire house,1,,33.89447,35.52787,0.73,0.85,entire_home,3
80,BTFL Badaro 350m2 Apartment 40% Subsidized! wView,https://www.airbnb.com/rooms/40412838,1275,monthly,1410,Entire apartment,14,,33.87588,35.51441,0.0,0.85,entire_home,4
81,2 Bed Room Modern renovated house,https://www.airbnb.com/rooms/39055262,1275,monthly,1444,Entire condominium,2,,33.87471,35.51994,0.85,0.95,entire_home,4
82,Apartment for rent in Dbayeh Lebanon,https://www.airbnb.com/rooms/26136844,1275,monthly,1410,Entire apartment,30,,33.93938,35.59807,0.85,1.0,entire_home,5
83,Luxurious Apartment in the heart of the City!,https://www.airbnb.com/rooms/36878231,1275,monthly,1433,Entire apartment,2,,33.89851,35.57362,0.0,0.85,entire_home,6
84,Amazing view Prickly clean Fresh paint Bright apt,https://www.airbnb.com/rooms/19338585,1275,monthly,1482,Entire condominium,2,,33.89649,35.47391,0.85,0.9,entire_home,4
85,Luxueux appartement de 100m2 à Beyrouth,https://www.airbnb.com/rooms/21433454,1281,monthly,1417,Entire apartment,7,,33.84001,35.5108,0.61,0.0,entire_home,5
86,Sunny & spacious flat in the heart of Mar Mikhael,https://www.airbnb.com/rooms/37696680,1283,monthly,1441,Entire house,2,,33.89549,35.53232,0.75,0.85,entire_home,8
87,- Calm Gateway - All Equipped! [Maatouk Residence],https://www.airbnb.com/rooms/18565027,1287,monthly,1460,Entire apartment,3,,33.95262,35.61785,0.78,1.0,entire_home,5
88,Apart elyssar,https://www.airbnb.com/rooms/8026667,1292,monthly,1429,Entire apartment,1,,33.91614,35.6293,0.49,1.0,entire_home,5
89,A Lovely Spacious 1BR Apartment in Hamra Center,https://www.airbnb.com/rooms/23710823,1294,monthly,1431,Entire apartment,1,,33.89667,35.48362,0.88,0.93,entire_home,3
90,LOFT / Architect Designed in Furn el Chebback,https://www.airbnb.com/rooms/1266927,1305,monthly,1496,Entire loft,6,,33.87127,35.5224,0.95,0.0,entire_home,2
91,Cozy One bedroom & living room apart.,https://www.airbnb.com/rooms/31466556,1307,monthly,1446,Entire serviced apartment,1,,33.89547,35.48159,0.67,0.89,entire_home,2
92,Confortable One bedroom & Living room apart.,https://www.airbnb.com/rooms/31467025,1307,monthly,1446,Entire serviced apartment,1,,33.89672,35.48225,0.67,0.89,entire_home,2
93,More Than a Hidden Gem 1BR Apartment,https://www.airbnb.com/rooms/30517163,1316,monthly,1500,Entire apartment,2,,33.89718,35.52368,0.7,0.95,entire_home,2
94,Cozy flat with a touch of paradise,https://www.airbnb.com/rooms/36764030,1320,monthly,1460,Entire apartment,7,,33.85367,35.56291,0.88,0.0,entire_home,2
95,Studio for rent,https://www.airbnb.com/rooms/27521823,1320,monthly,1460,Entire apartment,1,,33.89759,35.47842,0.0,0.88,entire_home,5
96,★ Ideal 2-Bedrooms in the Heart of Mar Mikhael,https://www.airbnb.com/rooms/42084045,1320,monthly,1485,Entire apartment,1,,33.898,35.525,0.7,0.85,entire_home,4
97,Central Mar Mikhael Apt w/ Terrace,https://www.airbnb.com/rooms/10247731,1320,monthly,1482,Entire apartment,2,,33.8946,35.53189,0.75,0.95,entire_home,2
98,Skyline living with a see view!,https://www.airbnb.com/rooms/41814848,1320,monthly,1571,Entire apartment,30,,33.90971,35.58172,0.8,0.0,entire_home,5
99,Appartement in Rabwe brand new,https://www.airbnb.com/rooms/13070160,1320,monthly,1460,Entire apartment,7,,33.90803,35.62156,0.44,0.0,entire_home,6
100,★ Locanda Yasmina in Gemmayze - Apt 2,https://www.airbnb.com/rooms/39909686,1320,monthly,1485,Entire guest suite,1,,33.89442,35.51181,0.7,0.85,entire_home,2
101,Charming Rooftop Loft in Rabweh with terrace,https://www.airbnb.com/rooms/21551127,1323,monthly,1496,Entire loft,1,,33.90888,35.62489,0.7,0.95,entire_home,3
102,"Clean, Modern and Safe",https://www.airbnb.com/rooms/42362065,1325,monthly,1466,Entire apartment,2,,33.88,35.514,0.64,0.9,entire_home,2
103,"Cozy Apartment with Parking, Gym & Pool",https://www.airbnb.com/rooms/26350480,1332,monthly,1496,Entire apartment,6,,33.8306,35.5539,0.74,0.0,entire_home,2
104,"Cozy Apartment with Parking, Gym & Pool",https://www.airbnb.com/rooms/18958802,1332,monthly,1496,Entire apartment,6,,33.832,35.555,0.74,0.0,entire_home,2
105,"Cozy Apartment with Parking, Gym & Pool",https://www.airbnb.com/rooms/29169684,1332,monthly,1496,Entire apartment,6,,33.83233,35.55611,0.74,0.0,entire_home,3
106,"Cozy Apartment with Parking, Gym & Pool",https://www.airbnb.com/rooms/17770648,1332,monthly,1496,Entire apartment,6,,33.837,35.557,0.74,0.0,entire_home,3
107,Fully furnished apartment for rent in Elyssar,https://www.airbnb.com/rooms/13190269,1344,monthly,1503,Entire apartment,1,,33.92647,35.63095,0.55,0.8,entire_home,4
108,Full Apartment in Baabda,https://www.airbnb.com/rooms/37485867,1344,monthly,1487,Entire apartment,5,,33.83173,35.54115,0.56,0.9,entire_home,5
109,Charming studio apartment in Broummana center,https://www.airbnb.com/rooms/17342709,1347,monthly,1490,Entire apartment,1,,33.88426,35.63287,0.67,0.85,entire_home,2
110,Appartement lumineux 70m² - Centre de Beyrouth,https://www.airbnb.com/rooms/19623519,1349,monthly,1529,Entire apartment,5,,33.882,35.517,0.65,0.85,entire_home,4
111,Casa Miguel (1 bedroom),https://www.airbnb.com/rooms/34459669,1350,monthly,1493,Entire apartment,3,,33.89601,35.53108,0.75,0.89,entire_home,1
112,"Mseitbeh Beirut, cozy apartment for families",https://www.airbnb.com/rooms/19715738,1350,monthly,1527,Entire apartment,29,,33.87843,35.50184,1.0,1.0,entire_home,4
113,Appt with Sea&mountain view @ 6 min fr downtown,https://www.airbnb.com/rooms/38769742,1350,monthly,1515,Entire condominium,2,,33.82806,35.59219,0.9,0.9,entire_home,4
114,One bedroom furnished mar mikhael Subway,https://www.airbnb.com/rooms/37421507,1350,monthly,1493,Entire apartment,5,,33.89881,35.5269,0.75,1.0,entire_home,2
115,Private apartment for rent,https://www.airbnb.com/rooms/27590559,1350,monthly,1493,Entire apartment,5,,33.86995,35.53521,0.9,0.95,entire_home,4
116,Welcoming and spacious apartment,https://www.airbnb.com/rooms/18588491,1350,monthly,1510,Entire condominium,2,,33.87531,35.54381,0.9,0.93,entire_home,5
117,quiet apartment next to hamra street,https://www.airbnb.com/rooms/41057643,1350,monthly,1515,Entire apartment,4,,33.89603,35.48174,0.9,0.95,entire_home,3
118,Mina 443 - 10th B,https://www.airbnb.com/rooms/36577472,1350,monthly,1510,Entire apartment,7,,33.89664,35.48944,0.0,0.0,entire_home,2
119,Luxurios 2 BR close to Mar Elias St. free wifi,https://www.airbnb.com/rooms/28321125,1350,monthly,1493,Entire apartment,2,,33.88955,35.49438,0.9,0.95,entire_home,4
120,home,https://www.airbnb.com/rooms/43420020,1350,monthly,1515,Entire apartment,1,,33.89154,35.52756,0.0,0.9,entire_home,2
121,Lovely 3 bedroom flat Fully Equipped  (170 sqm),https://www.airbnb.com/rooms/12822293,1350,monthly,1549,Entire apartment,7,,33.872,35.524,0.75,0.9,entire_home,5
122,Spacious Studio in the Heart of Hamra #302,https://www.airbnb.com/rooms/39492393,1350,monthly,1493,Entire apartment,1,,33.89508,35.48073,0.9,0.0,entire_home,2
123,Pret De l'Hopital. Du club homentan.minimarket,https://www.airbnb.com/rooms/41452762,1350,monthly,1493,Entire apartment,7,,33.90633,35.59653,0.9,1.0,entire_home,5
124,"Great 3 Bedroom Apartment in Sin el Fil, Beirut",https://www.airbnb.com/rooms/42366694,1350,monthly,1493,Entire apartment,2,,33.88798,35.52931,0.6,0.8,entire_home,6
125,Deluxe Apartment - 51,https://www.airbnb.com/rooms/34766316,1350,monthly,1493,Entire apartment,1,,33.894,35.476,0.75,0.9,entire_home,2
126,Faire la vaisselle..nettoyer la Maison,https://www.airbnb.com/rooms/41453490,1350,monthly,1493,Entire apartment,7,,33.90439,35.5968,0.9,1.0,entire_home,5
127,Deluxe  Apartment - 41,https://www.airbnb.com/rooms/34766845,1350,monthly,1493,Entire apartment,1,,33.894,35.475,0.75,0.9,entire_home,2
128,Spacious Studio in the Heart of Hamra #305,https://www.airbnb.com/rooms/39492533,1350,monthly,1493,Entire apartment,1,,33.89572,35.48071,0.9,0.0,entire_home,2
129,"AUB-AUH, waterfront apartment",https://www.airbnb.com/rooms/33238659,1350,monthly,1493,Entire apartment,1,,33.90108,35.48851,0.0,0.0,entire_home,2
130,apartment in Gemayzee -Lebanon,https://www.airbnb.com/rooms/934020,1350,monthly,1527,Entire apartment,2,,33.89531,35.52642,0.9,0.95,entire_home,4
131,Spacious Studio in the Heart of Hamra #306,https://www.airbnb.com/rooms/39492656,1350,monthly,1493,Entire apartment,1,,33.89527,35.48073,0.9,0.0,entire_home,4
132,Green Furnished Apartments - Deluxe  Apartment -11,https://www.airbnb.com/rooms/28828622,1350,monthly,1493,Entire serviced apartment,1,,33.894,35.475,0.75,0.9,entire_home,2
133,"A QUITE PLACE IN MARt TAKLAA 
3 nights minimum",https://www.airbnb.com/rooms/29894153,1350,monthly,1493,Entire apartment,1,,33.86686,35.52684,0.75,1.0,entire_home,2
134,3 bedroom apartment on Sassine Square,https://www.airbnb.com/rooms/26557927,1350,monthly,1571,Entire apartment,5,,33.8854,35.51962,0.75,0.85,entire_home,4
135,Spacious Studio in the Heart of Hamra #301,https://www.airbnb.com/rooms/39491814,1350,monthly,1493,Entire apartment,1,,33.89703,35.48343,0.9,0.0,entire_home,2
136,"Chic,comfy, luxiurious& spacious Amazing location",https://www.airbnb.com/rooms/29357841,1350,monthly,1515,Entire apartment,3,,33.90039,35.49254,1.0,1.0,entire_home,2
137,Spacious & Comfy Flat 7 mins from Beirut,https://www.airbnb.com/rooms/41557293,1350,monthly,1504,Entire apartment,2,,33.82892,35.59346,1.0,1.0,entire_home,4
138,"Pret de l'hôpital, prêt du club homentman",https://www.airbnb.com/rooms/41451107,1350,monthly,1493,Entire apartment,5,,33.90545,35.59492,0.9,1.0,entire_home,5
139,Your new comfort destination in the heart of zouk,https://www.airbnb.com/rooms/37699934,1350,monthly,1493,Entire apartment,1,,33.96347,35.60548,0.0,0.0,entire_home,2
140,The Adonis cozy nest,https://www.airbnb.com/rooms/26145839,1355,monthly,1543,Entire apartment,5,,33.96,35.62,0.55,1.0,entire_home,6
141,Spacious New Apartment with Terrace-Beirut,https://www.airbnb.com/rooms/18279952,1360,monthly,1554,Entire apartment,1,,33.862,35.525,0.85,0.95,entire_home,6
142,unique apartment in beirut horsh tabet,https://www.airbnb.com/rooms/37388002,1365,monthly,1521,Entire apartment,9,,33.86653,35.53404,0.65,0.9,entire_home,6
143,Private 1 bedroom full apartment.,https://www.airbnb.com/rooms/39127203,1367,monthly,1512,Entire apartment,2,,33.89319,35.53272,0.93,1.0,entire_home,2
144,Sunny apt in the heart of Beirut,https://www.airbnb.com/rooms/5811352,1377,monthly,1523,Entire apartment,1,,33.86661,35.52825,0.51,0.0,entire_home,5
145,MANSOURIEH GATE STUDIO B1.,https://www.airbnb.com/rooms/36205076,1377,monthly,1523,Entire apartment,2,,33.85841,35.55937,0.51,0.79,entire_home,6
146,Ashrafiyeh 2-BDR apt. in Beirut /modern facilities,https://www.airbnb.com/rooms/40667579,1380,monthly,1591,Entire apartment,4,,33.88641,35.51986,0.0,0.0,entire_home,4
147,Wonderful big flat in Fiyadiyeh with parking,https://www.airbnb.com/rooms/29280189,1380,monthly,1549,Entire condominium,3,,33.84778,35.55435,0.92,0.95,entire_home,7
148,4apt1 Achrafieh marmikael. 2/2. LongTerm only pls,https://www.airbnb.com/rooms/6472437,1382,monthly,1529,Entire apartment,21,,33.88938,35.49468,0.72,0.0,entire_home,3
149,Modern one bedroom flat in gemmayze (3B),https://www.airbnb.com/rooms/23914089,1386,monthly,1561,Entire apartment,1,,33.89707,35.52083,0.66,0.95,entire_home,3
150,Sassine Apartment Fully Furnished,https://www.airbnb.com/rooms/37310362,1395,monthly,1543,Entire apartment,5,,33.88839,35.51847,0.75,0.9,entire_home,6
0,Lahoud's furnished Apartment in Biakout Zalka,https://www.airbnb.com/rooms/21074529,1403,monthly,1552,Entire apartment,3,,33.895,35.579,0.85,0.91,entire_home,4
1,Coquet appartement secteur USJ,https://www.airbnb.com/rooms/15201292,1403,monthly,1574,Entire apartment,2,,33.89064,35.50946,0.85,0.9,entire_home,5
2,"Spacious Living & 3 beds, Hamra",https://www.airbnb.com/rooms/16149950,1404,monthly,1592,Entire loft,2,,33.89545,35.48118,0.6,0.88,entire_home,4
3,Apart M,https://www.airbnb.com/rooms/27711850,1409,monthly,1586,Entire apartment,2,,33.89378,35.51768,0.61,0.8,entire_home,3
4,Authentic 160sqm lebanese appartment,https://www.airbnb.com/rooms/13455905,1416,monthly,1622,Entire apartment,1,,33.89761,35.52793,0.8,0.95,entire_home,6
5,Peaceful Comfort - Bright 2 Bdrm in Achrafieh,https://www.airbnb.com/rooms/28043892,1421,monthly,1627,Entire apartment,3,,33.88607,35.52618,0.7,0.85,entire_home,4
6,Capril Blue Flat in Mar Mikhael-Train Rail area,https://www.airbnb.com/rooms/37142262,1424,monthly,1604,Entire apartment,1,,33.89446,35.53494,0.9,1.0,entire_home,4
7,Live like a Beiruti | Hotel Quality Stay Apartment,https://www.airbnb.com/rooms/11150640,1425,monthly,1632,Entire apartment,2,,33.88527,35.51805,0.5,0.8,entire_home,2
8,"Achrafieh, Beirut, AUST/Hotel Dieu - 3 bedrooms",https://www.airbnb.com/rooms/35057273,1431,monthly,1583,Entire apartment,7,,33.884,35.522,0.9,0.9,entire_home,3
9,Splendid BDRM l Strategic Loc. l Blvd Saeb Salam,https://www.airbnb.com/rooms/38175281,1440,monthly,1615,Entire apartment,2,,33.88105,35.49381,1.0,1.0,entire_home,3
10,Cosy 1 bedroom flat in Mathaf-Badaro,https://www.airbnb.com/rooms/19741501,1440,monthly,1615,Entire apartment,3,,33.87724,35.51481,0.8,0.85,entire_home,2
11,A luxury Rooftop guest house in a very calm Area,https://www.airbnb.com/rooms/39728051,1440,monthly,1593,Entire guesthouse,1,,33.89402,35.50206,0.8,0.9,entire_home,2
12,Hidden gem in Rabweh,https://www.airbnb.com/rooms/29155836,1440,monthly,1615,Entire condominium,3,,33.91092,35.62209,0.6,0.9,entire_home,7
13,More Than A Homey Perfectly Located Studio,https://www.airbnb.com/rooms/15392618,1440,monthly,1637,Entire apartment,2,,33.8967,35.52919,0.75,0.95,entire_home,2
14,"Cozy Apartment with Parking, Gym & Pool",https://www.airbnb.com/rooms/16144038,1440,monthly,1615,Entire apartment,6,,33.837,35.557,0.8,0.0,entire_home,3
15,Charming one bedroom apartment,https://www.airbnb.com/rooms/8007834,1440,monthly,1615,Entire apartment,3,,33.89885,35.49232,0.6,0.85,entire_home,2
16,Badarak Apartment,https://www.airbnb.com/rooms/14307852,1440,monthly,1615,Entire apartment,2,,33.8745,35.52049,0.6,0.8,entire_home,4
17,"Cozy Apartment with Parking, Gym & Pool",https://www.airbnb.com/rooms/18217882,1440,monthly,1615,Entire apartment,6,,33.837,35.557,0.8,0.0,entire_home,3
18,A Charming and Historical Appartement,https://www.airbnb.com/rooms/42705813,1440,monthly,1593,Entire apartment,1,,33.87756,35.48951,0.6,0.9,entire_home,4
19,Sunny house in Hadath,https://www.airbnb.com/rooms/16905268,1448,monthly,1641,Entire apartment,2,,33.84591,35.5276,0.71,1.0,entire_home,4
20,"360 Degree View - 2 BR, Spacious, Mar Mikhael!",https://www.airbnb.com/rooms/15066900,1449,monthly,1636,Entire apartment,1,,33.897,35.535,0.7,0.8,entire_home,5
21,charming 80m2 apartment next to sea,https://www.airbnb.com/rooms/4886604,1450,monthly,1640,Entire condominium,1,,33.90156,35.48962,0.55,0.78,entire_home,6
22,NEW MODERN CONDO 10 mins from downtown BEIRUT!,https://www.airbnb.com/rooms/40583236,1452,monthly,1645,Entire condominium,5,,33.85578,35.52718,0.88,0.9,entire_home,4
23,Pine Residence (بيت الصنوبر),https://www.airbnb.com/rooms/36582917,1452,monthly,1617,Entire apartment,2,,33.82176,35.61458,0.8,0.95,entire_home,4
24,Charming Secluded 2 Bedroom Hamra/Ras Beirut - 21,https://www.airbnb.com/rooms/39256031,1454,monthly,1608,Entire serviced apartment,2,,33.898,35.47791,0.85,0.9,entire_home,4
25,A stylish  apartment located in heart of Beirut,https://www.airbnb.com/rooms/28122965,1463,monthly,1651,Entire condominium,2,,33.89734,35.51041,0.75,0.85,entire_home,2
26,"Cozy Achrafieh rooftop 5 stars standard, enjoy it!",https://www.airbnb.com/rooms/23716434,1463,monthly,1649,Entire apartment,1,,33.88755,35.52972,0.75,0.9,entire_home,4
27,chalet for rent samaya jounieh,https://www.airbnb.com/rooms/36833158,1463,monthly,1618,Entire apartment,5,,33.97592,35.61072,0.75,1.0,entire_home,4
28,Large Entire 3 Bedroom Apartment Bsalim,https://www.airbnb.com/rooms/36230595,1463,monthly,1674,Entire apartment,2,,33.90251,35.60387,0.65,0.85,entire_home,6
29,Achrafieh (Mini-Me) Rooftop,https://www.airbnb.com/rooms/17197532,1467,monthly,1492,Entire apartment,1,,33.89,35.517,0.0,0.0,entire_home,2
30,Achrafieh 110sqm - 2 BDR w/ Parking,https://www.airbnb.com/rooms/5110546,1470,monthly,1659,Entire apartment,15,,33.88576,35.52654,1.0,1.0,entire_home,4
