,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
19,,https://www.airbnb.com/rooms/21430444,5070,monthly,5735,Entire villa,6,,35.03148,34.03636,0.0,0.0,entire_home,4
20,,https://www.airbnb.com/rooms/16197285,5070,monthly,5735,Entire villa,7,,35.05335,34.02121,0.0,0.0,entire_home,6
21,,https://www.airbnb.com/rooms/16772748,5070,monthly,5735,Entire villa,7,,35.03048,34.04553,0.0,0.0,entire_home,8
22,,https://www.airbnb.com/rooms/30921505,5137,monthly,5682,Entire apartment,7,,34.99,33.98016,0.0,0.0,entire_home,4
23,,https://www.airbnb.com/rooms/23930993,5088,monthly,5755,Entire villa,7,,34.97533,33.91059,0.0,0.0,entire_home,4
24,,https://www.airbnb.com/rooms/17579274,5070,monthly,5735,Entire villa,7,,35.004,34.061,0.0,0.0,entire_home,7
25,,https://www.airbnb.com/rooms/42687261,5162,monthly,5597,Entire villa,7,,34.97644,33.90776,0.85,0.9,entire_home,5
26,,https://www.airbnb.com/rooms/13681129,5070,monthly,5497,Entire house,5,,34.98775,33.96838,0.0,0.0,entire_home,5
27,,https://www.airbnb.com/rooms/18367767,5110,monthly,5780,Entire house,7,,34.978,33.923,0.9,0.0,entire_home,6
28,,https://www.airbnb.com/rooms/9814382,5088,monthly,5755,Entire apartment,3,,35.00427,34.05777,1.0,1.0,entire_home,5
0,,https://www.airbnb.com/rooms/7437037,5352,monthly,6054,Entire villa,7,,34.977,33.90631,0.0,0.0,entire_home,8
1,,https://www.airbnb.com/rooms/43122322,5340,monthly,5790,Entire apartment,3,,34.99189,34.00031,0.0,0.0,entire_home,5
2,,https://www.airbnb.com/rooms/1933597,5239,monthly,5926,Entire villa,5,,35.02828,34.03954,0.0,0.0,entire_home,6
3,,https://www.airbnb.com/rooms/31967116,5239,monthly,5926,Entire villa,5,,35.04634,34.02788,0.0,0.0,entire_home,6
4,,https://www.airbnb.com/rooms/21347979,5315,monthly,6133,Entire villa,4,,35.051,34.022,0.85,0.9,entire_home,6
5,,https://www.airbnb.com/rooms/17439832,5400,monthly,6159,Entire villa,13,,35.04507,34.02501,0.92,1.0,entire_home,6
6,,https://www.airbnb.com/rooms/1968171,5205,monthly,5888,Entire villa,5,,35.01035,34.06168,0.0,0.0,entire_home,6
7,,https://www.airbnb.com/rooms/20488563,5374,monthly,6079,Entire villa,7,,34.98935,34.07067,0.0,0.0,entire_home,6
8,,https://www.airbnb.com/rooms/33269877,5295,monthly,5741,Entire apartment,1,,34.98957,34.002,0.0,0.0,entire_home,5
9,,https://www.airbnb.com/rooms/15677612,5348,monthly,6100,Entire house,7,,35.03,34.039,0.9,0.9,entire_home,8
10,,https://www.airbnb.com/rooms/40835359,5340,monthly,5340,Entire villa,1,,34.99168,34.06954,0.0,0.0,entire_home,4
11,,https://www.airbnb.com/rooms/31631547,5323,monthly,5771,Entire house,5,,34.9916,34.06793,0.7,0.95,entire_home,7
0,,https://www.airbnb.com/rooms/6764974,5597,monthly,6191,Entire house,1,,34.932,33.63802,0.92,0.0,entire_home,6
1,,https://www.airbnb.com/rooms/4626558,5498,monthly,5961,Entire apartment,1,,34.91428,33.63852,1.0,1.0,entire_home,6
2,,https://www.airbnb.com/rooms/11896412,5577,monthly,6309,Entire townhouse,6,,35.01972,34.04975,0.0,0.0,entire_home,4
3,,https://www.airbnb.com/rooms/31948509,5577,monthly,6372,Entire villa,7,,35.04328,34.02837,0.0,0.0,entire_home,6
4,,https://www.airbnb.com/rooms/25720003,5577,monthly,6309,Entire villa,5,,35.05,34.02,0.0,0.0,entire_home,4
5,,https://www.airbnb.com/rooms/28241147,5441,monthly,5899,Entire townhouse,7,,34.99243,33.9694,1.0,1.0,entire_home,6
6,,https://www.airbnb.com/rooms/22464971,5408,monthly,5912,Entire apartment,3,,34.90034,33.63699,0.0,0.0,entire_home,6
7,,https://www.airbnb.com/rooms/34880591,5408,monthly,5863,Entire villa,7,,34.97816,33.91069,0.0,0.0,entire_home,6
8,,https://www.airbnb.com/rooms/39373500,5408,monthly,5911,Entire house,1,,34.97537,33.68003,1.0,1.0,entire_home,6
9,,https://www.airbnb.com/rooms/16561381,5408,monthly,5863,Entire house,7,,34.97312,33.67997,0.0,0.0,entire_home,6
10,,https://www.airbnb.com/rooms/19426909,5408,monthly,5863,Entire villa,7,,34.98044,33.93006,0.0,0.0,entire_home,6
11,,https://www.airbnb.com/rooms/6402482,5475,monthly,6033,Entire apartment,4,,34.91727,33.63752,1.0,1.0,entire_home,7
12,,https://www.airbnb.com/rooms/40059369,5565,monthly,6094,Entire villa,4,,34.99515,34.06596,1.0,1.0,entire_home,6
13,,https://www.airbnb.com/rooms/37563419,5408,monthly,5863,Entire villa,4,,35.04666,34.0237,0.85,0.95,entire_home,8
14,,https://www.airbnb.com/rooms/9266742,5577,monthly,6046,Entire apartment,3,,34.89648,33.63862,0.0,0.0,entire_home,6
15,,https://www.airbnb.com/rooms/43548900,5451,monthly,6136,Entire villa,14,,35.0327,34.03291,1.0,1.0,entire_home,6
16,,https://www.airbnb.com/rooms/43548549,5462,monthly,5518,Entire villa,5,,35.02901,34.04276,0.0,0.0,entire_home,7
17,,https://www.airbnb.com/rooms/19420236,5543,monthly,6270,Entire villa,1,,34.99325,34.07061,0.0,0.0,entire_home,6
18,,https://www.airbnb.com/rooms/21300354,5502,monthly,5502,Entire villa,7,,34.97683,33.90504,0.0,0.0,entire_home,4
19,,https://www.airbnb.com/rooms/17953804,5543,monthly,6270,Entire apartment,3,,35.01239,34.05652,0.8,0.92,entire_home,5
20,,https://www.airbnb.com/rooms/35116231,5509,monthly,5973,Entire apartment,1,,34.99,33.986,0.0,0.0,entire_home,3
21,,https://www.airbnb.com/rooms/12526894,5408,monthly,6219,Entire villa,4,,35.03224,34.01751,1.0,1.0,entire_home,7
0,,https://www.airbnb.com/rooms/12911759,5746,monthly,6230,Entire house,7,,34.98911,33.97495,1.0,1.0,entire_home,6
1,,https://www.airbnb.com/rooms/42241055,5746,monthly,6230,Entire villa,7,,35.01918,34.03192,0.0,0.0,entire_home,6
2,,https://www.airbnb.com/rooms/21858180,5746,monthly,6500,Entire house,7,,35.037,34.037,0.0,0.0,entire_home,6
3,,https://www.airbnb.com/rooms/32489957,5712,monthly,5712,Entire villa,1,,34.98672,34.00012,0.0,0.0,entire_home,2
4,,https://www.airbnb.com/rooms/42750079,5746,monthly,6230,Entire villa,1,,35.04966,34.02043,0.0,0.0,entire_home,4
5,,https://www.airbnb.com/rooms/1573177,5746,monthly,6557,Entire apartment,5,,35.05281,34.01132,1.0,1.0,entire_home,4
6,,https://www.airbnb.com/rooms/34309280,5627,monthly,6180,Entire house,6,,34.975,33.911,0.75,0.9,entire_home,7
7,,https://www.airbnb.com/rooms/4289611,5712,monthly,6461,Entire villa,1,,35.04546,34.02806,0.0,0.0,entire_home,6
8,,https://www.airbnb.com/rooms/16713940,5746,monthly,6500,Entire villa,3,,35.02835,34.04696,0.0,0.0,entire_home,6
9,,https://www.airbnb.com/rooms/17974240,5746,monthly,6563,Entire villa,6,,35.00022,34.06302,0.0,0.0,entire_home,6
10,,https://www.airbnb.com/rooms/20487805,5644,monthly,6384,Entire villa,7,,35.02196,34.03903,0.0,0.0,entire_home,4
11,,https://www.airbnb.com/rooms/39071662,5682,monthly,6160,Entire villa,6,,35.03039,34.03983,0.0,0.0,entire_home,7
12,,https://www.airbnb.com/rooms/26510954,5746,monthly,6500,Entire villa,3,,35.05587,34.01464,0.0,0.0,entire_home,8
13,,https://www.airbnb.com/rooms/28116190,5746,monthly,6602,Entire villa,4,,35.036,34.029,1.0,1.0,entire_home,4
14,,https://www.airbnb.com/rooms/31300114,5717,monthly,6467,Entire villa,7,,35.02745,34.03584,0.85,0.9,entire_home,6
15,,https://www.airbnb.com/rooms/1932196,5746,monthly,6500,Entire villa,7,,35.03056,34.03903,0.0,0.0,entire_home,6
16,,https://www.airbnb.com/rooms/32490110,5712,monthly,5712,Entire villa,7,,34.98467,34.00048,0.0,0.0,entire_home,2
17,,https://www.airbnb.com/rooms/35659636,5746,monthly,6500,Entire villa,7,,35.05534,34.01089,0.0,0.0,entire_home,6
18,,https://www.airbnb.com/rooms/10581040,5746,monthly,6334,Entire house,4,,34.99099,33.96865,0.0,0.0,entire_home,6
19,,https://www.airbnb.com/rooms/14082873,5746,monthly,6500,Entire villa,3,,35.05793,34.01056,1.0,1.0,entire_home,4
0,,https://www.airbnb.com/rooms/849995,5842,monthly,6608,Entire villa,7,,35.04683,34.02654,1.0,1.0,entire_home,8
1,,https://www.airbnb.com/rooms/26905585,5915,monthly,6691,Entire villa,2,,34.98016,33.92772,0.0,0.0,entire_home,6
2,,https://www.airbnb.com/rooms/36047132,5915,monthly,6691,Entire villa,7,,35.05631,34.0103,0.0,0.0,entire_home,4
3,,https://www.airbnb.com/rooms/36643602,5915,monthly,6535,Entire villa,4,,35.05239,34.01216,0.0,0.0,entire_home,5
4,,https://www.airbnb.com/rooms/19184195,5830,monthly,6595,Entire villa,7,,35.03276,34.0319,0.0,0.0,entire_home,6
5,,https://www.airbnb.com/rooms/6380862,5915,monthly,6691,Entire villa,5,,34.98218,33.92491,0.0,0.0,entire_home,6
6,,https://www.airbnb.com/rooms/24593955,5813,monthly,6576,Entire villa,1,,35.02469,34.04009,0.0,0.0,entire_home,6
7,,https://www.airbnb.com/rooms/32174875,5972,monthly,6475,Entire villa,5,,34.979,33.92,0.0,0.0,entire_home,5
8,,https://www.airbnb.com/rooms/17197419,5975,monthly,6576,Entire apartment,4,,34.92337,33.63739,0.0,0.0,entire_home,9
9,,https://www.airbnb.com/rooms/20487733,5915,monthly,6691,Entire apartment,7,,35.01357,34.05398,0.0,0.0,entire_home,4
0,,https://www.airbnb.com/rooms/11887112,6083,monthly,6881,Entire villa,6,,35.05478,34.01206,0.0,0.0,entire_home,8
1,,https://www.airbnb.com/rooms/20544943,6083,monthly,6881,Entire villa,7,,35.03548,34.04085,0.0,0.0,entire_home,6
2,,https://www.airbnb.com/rooms/15216441,6083,monthly,6881,Entire house,5,,35.02024,34.05119,0.0,0.0,entire_home,4
3,,https://www.airbnb.com/rooms/32649689,6083,monthly,6595,Entire villa,3,,34.97561,33.91395,0.0,0.0,entire_home,6
4,,https://www.airbnb.com/rooms/42347350,6151,monthly,6669,Entire villa,1,,35.05901,34.00335,0.0,0.0,entire_home,6
5,,https://www.airbnb.com/rooms/32706101,6083,monthly,6881,Entire villa,5,,34.99872,34.06407,0.0,0.0,entire_home,8
6,,https://www.airbnb.com/rooms/32509547,6083,monthly,6881,Entire villa,5,,35.00624,34.06096,0.0,0.0,entire_home,6
7,,https://www.airbnb.com/rooms/27136915,6084,monthly,6945,Entire house,5,,35.04257,34.03093,0.9,0.95,entire_home,8
8,,https://www.airbnb.com/rooms/26613799,6083,monthly,6881,Entire villa,3,,35.05341,34.01921,0.0,0.0,entire_home,8
9,,https://www.airbnb.com/rooms/16221733,6083,monthly,6881,Entire villa,7,,35.05396,34.01569,0.0,0.0,entire_home,10
10,,https://www.airbnb.com/rooms/42897909,6083,monthly,6669,Entire villa,4,,35.03567,33.98653,0.0,0.0,entire_home,6
11,,https://www.airbnb.com/rooms/14502720,6083,monthly,6881,Entire villa,10,,35.024,34.046,0.0,0.0,entire_home,7
12,,https://www.airbnb.com/rooms/20488600,6151,monthly,6958,Entire bungalow,7,,35.02039,34.04027,0.0,0.0,entire_home,6
13,,https://www.airbnb.com/rooms/2655781,6050,monthly,6844,Entire villa,7,,35.054,34.014,1.0,1.0,entire_home,7
14,,https://www.airbnb.com/rooms/33424584,6083,monthly,6637,Entire villa,6,,34.98,33.928,1.0,1.0,entire_home,6
15,,https://www.airbnb.com/rooms/1060502,6084,monthly,6596,Entire condominium,6,,34.9899,33.97597,0.9,0.0,entire_home,4
16,,https://www.airbnb.com/rooms/35179562,6083,monthly,6881,Entire villa,5,,35.04043,34.0318,0.0,0.0,entire_home,6
17,,https://www.airbnb.com/rooms/42923343,6050,monthly,6559,Entire villa,4,,34.96486,34.08318,1.0,0.0,entire_home,6
18,,https://www.airbnb.com/rooms/15045576,6084,monthly,6882,Entire villa,5,,35.03388,34.03,0.9,0.0,entire_home,8
19,,https://www.airbnb.com/rooms/43517637,6030,monthly,6670,Entire villa,4,,35.04418,34.02424,0.0,0.0,entire_home,8
0,,https://www.airbnb.com/rooms/42883871,6219,monthly,6742,Entire villa,6,,35.04628,34.02629,0.92,0.0,entire_home,8
1,,https://www.airbnb.com/rooms/32732280,6388,monthly,6926,Entire bungalow,3,,34.97701,33.91445,0.9,0.9,entire_home,4
2,,https://www.airbnb.com/rooms/14503529,6388,monthly,7354,Entire villa,10,,34.98,33.931,0.0,0.0,entire_home,7
3,,https://www.airbnb.com/rooms/8884955,6303,monthly,7130,Entire apartment,7,,35.06039,34.0036,0.0,0.0,entire_home,6
4,,https://www.airbnb.com/rooms/683284,6253,monthly,7201,Entire villa,7,,35.04169,34.03211,1.0,1.0,entire_home,6
5,,https://www.airbnb.com/rooms/41666670,6219,monthly,6742,Entire villa,7,,34.97965,33.67941,0.8,0.9,entire_home,7
6,,https://www.airbnb.com/rooms/43042515,6388,monthly,6926,Entire villa,1,,35.02592,34.04158,0.9,1.0,entire_home,6
7,,https://www.airbnb.com/rooms/22853317,6286,monthly,7111,Entire villa,5,,34.99306,34.0707,0.0,0.0,entire_home,6
8,,https://www.airbnb.com/rooms/35703483,6287,monthly,6877,Entire house,2,,34.97473,33.66794,0.93,0.95,entire_home,6
9,,https://www.airbnb.com/rooms/19059461,6253,monthly,7073,Entire house,7,,35.0492,34.02451,0.0,0.0,entire_home,6
10,,https://www.airbnb.com/rooms/18574578,6253,monthly,7073,Entire villa,3,,35.03446,34.02798,1.0,1.0,entire_home,6
11,,https://www.airbnb.com/rooms/24565602,6365,monthly,7283,Entire villa,5,,34.97548,33.90303,1.0,1.0,entire_home,6
12,,https://www.airbnb.com/rooms/14329645,6215,monthly,7030,Entire villa,7,,35.01,34.059,1.0,0.0,entire_home,6
0,,https://www.airbnb.com/rooms/12603531,6422,monthly,6963,Entire house,7,,34.98895,33.9655,0.0,0.0,entire_home,6
1,,https://www.airbnb.com/rooms/3752982,6590,monthly,7145,Entire villa,7,,34.96864,33.66906,1.0,1.0,entire_home,6
2,,https://www.airbnb.com/rooms/23569762,6422,monthly,7264,Entire villa,7,,35.04674,34.02648,0.0,0.0,entire_home,6
3,,https://www.airbnb.com/rooms/20488729,6422,monthly,7264,Entire villa,7,,35.05305,34.012,0.0,0.0,entire_home,6
4,,https://www.airbnb.com/rooms/14035730,6422,monthly,7264,Entire house,7,,34.97539,33.91651,1.0,1.0,entire_home,6
5,,https://www.airbnb.com/rooms/30921506,6422,monthly,6963,Entire apartment,7,,34.98993,33.97984,0.0,0.0,entire_home,6
6,,https://www.airbnb.com/rooms/13539049,6418,monthly,7311,Entire villa,7,,34.992,34.072,0.9,0.0,entire_home,7
7,,https://www.airbnb.com/rooms/32102577,6422,monthly,7109,Entire townhouse,2,,34.99277,34.06755,0.95,1.0,entire_home,7
8,,https://www.airbnb.com/rooms/19235271,6455,monthly,6998,Entire villa,7,,34.89986,33.63677,0.0,0.0,entire_home,4
9,,https://www.airbnb.com/rooms/40882484,6422,monthly,6963,Entire villa,1,,34.99089,34.07211,0.0,0.0,entire_home,8
10,,https://www.airbnb.com/rooms/21987002,6596,monthly,7461,Entire villa,7,,34.99598,34.06466,0.0,0.0,entire_home,8
11,,https://www.airbnb.com/rooms/24060516,6422,monthly,7328,Entire house,4,,35.04227,34.03239,0.0,0.0,entire_home,6
12,,https://www.airbnb.com/rooms/31248323,6422,monthly,7264,Entire villa,7,,35.02819,34.04756,0.85,0.0,entire_home,8
13,,https://www.airbnb.com/rooms/16199468,6435,monthly,7343,Entire house,5,,35.00271,34.06122,0.85,1.0,entire_home,6
14,,https://www.airbnb.com/rooms/2982060,6433,monthly,7277,Entire villa,7,,34.977,33.905,1.0,1.0,entire_home,6
15,,https://www.airbnb.com/rooms/43601466,6479,monthly,7167,Entire villa,1,,34.99767,34.06595,0.0,0.0,entire_home,6
0,,https://www.airbnb.com/rooms/33329304,6760,monthly,7749,Entire house,7,,35.03411,34.02851,0.0,0.0,entire_home,7
1,,https://www.airbnb.com/rooms/25536927,6760,monthly,7329,Entire house,3,,34.97834,33.68038,0.0,0.0,entire_home,6
2,,https://www.airbnb.com/rooms/26175712,6760,monthly,7647,Entire condominium,7,,35.04651,34.00611,0.0,0.0,entire_home,7
3,,https://www.airbnb.com/rooms/31965931,6760,monthly,7647,Entire villa,6,,35.05631,34.01044,0.0,0.0,entire_home,8
4,,https://www.airbnb.com/rooms/3752771,6760,monthly,7329,Entire villa,7,,34.96841,33.66898,1.0,1.0,entire_home,7
5,,https://www.airbnb.com/rooms/33297644,6760,monthly,7329,Entire townhouse,7,,35.01987,34.05117,0.0,0.0,entire_home,5
6,,https://www.airbnb.com/rooms/20487835,6658,monthly,7531,Entire villa,7,,35.0204,34.03553,0.0,0.0,entire_home,6
7,,https://www.airbnb.com/rooms/17913698,6692,monthly,7570,Entire house,7,,35.01497,34.0536,0.9,0.92,entire_home,5
8,,https://www.airbnb.com/rooms/34630050,6760,monthly,7329,Entire villa,7,,34.97468,33.6807,0.0,0.0,entire_home,8
9,,https://www.airbnb.com/rooms/30413127,6760,monthly,7647,Entire house,3,,35.0329,34.03786,0.0,0.0,entire_home,7
10,,https://www.airbnb.com/rooms/30826474,6760,monthly,7647,Entire villa,7,,35.04521,34.02731,0.0,0.0,entire_home,6
11,,https://www.airbnb.com/rooms/42187556,6760,monthly,7329,Entire villa,7,,35.02913,34.03783,0.0,0.0,entire_home,6
12,,https://www.airbnb.com/rooms/19028751,6760,monthly,7647,Entire villa,7,,35.00702,34.06059,0.8,0.0,entire_home,6
13,,https://www.airbnb.com/rooms/24385211,6682,monthly,7558,Entire villa,7,,34.975,33.903,0.0,0.0,entire_home,6
14,,https://www.airbnb.com/rooms/43403180,6760,monthly,7478,Entire apartment,2,,35.01055,34.06137,0.0,0.0,entire_home,5
15,,https://www.airbnb.com/rooms/15921511,6675,monthly,7551,Entire villa,7,,34.99555,34.06174,0.0,0.0,entire_home,6
16,,https://www.airbnb.com/rooms/21300221,6638,monthly,6638,Entire villa,7,,34.99146,33.97002,0.0,0.0,entire_home,4
17,,https://www.airbnb.com/rooms/25824349,6658,monthly,7531,Entire villa,7,,34.98946,34.07242,0.0,0.0,entire_home,6
18,,https://www.airbnb.com/rooms/963001,6692,monthly,7659,Entire villa,7,,34.98765,34.07341,0.9,0.0,entire_home,6
19,,https://www.airbnb.com/rooms/40855408,6760,monthly,7390,Entire villa,1,,34.99109,34.07078,0.0,0.0,entire_home,6
0,,https://www.airbnb.com/rooms/20488289,6929,monthly,7838,Entire villa,7,,35.05454,34.01222,0.0,0.0,entire_home,6
1,,https://www.airbnb.com/rooms/33235154,6929,monthly,7512,Entire villa,7,,34.97547,33.90832,0.0,0.0,entire_home,6
2,,https://www.airbnb.com/rooms/33235172,6929,monthly,7512,Entire villa,7,,34.97574,33.90788,0.0,0.0,entire_home,6
3,,https://www.airbnb.com/rooms/20485517,6929,monthly,7838,Entire villa,7,,34.97552,33.90182,0.0,0.0,entire_home,6
4,,https://www.airbnb.com/rooms/33235153,6929,monthly,7512,Entire villa,7,,34.97545,33.90814,0.0,0.0,entire_home,6
5,,https://www.airbnb.com/rooms/36790922,6996,monthly,7585,Entire bungalow,3,,34.98401,33.6494,0.9,0.95,entire_home,8
6,,https://www.airbnb.com/rooms/20485546,6929,monthly,7838,Entire villa,7,,34.97335,33.90244,0.0,0.0,entire_home,6
7,,https://www.airbnb.com/rooms/20485533,6929,monthly,7838,Entire villa,7,,34.97497,33.90241,0.0,0.0,entire_home,6
8,,https://www.airbnb.com/rooms/34383592,6895,monthly,7876,Entire house,5,,35.01286,34.05323,0.85,0.85,entire_home,6
9,,https://www.airbnb.com/rooms/13322565,6844,monthly,7742,Entire villa,10,,35.02204,34.04097,0.9,1.0,entire_home,8
10,,https://www.airbnb.com/rooms/13283981,6866,monthly,7456,Entire house,2,,34.97758,33.69007,0.85,0.9,entire_home,6
11,,https://www.airbnb.com/rooms/20487652,6929,monthly,7838,Entire villa,7,,34.97356,33.9029,0.0,0.0,entire_home,6
12,,https://www.airbnb.com/rooms/24340215,6963,monthly,7976,Entire villa,3,,34.97385,33.91015,0.6,0.85,entire_home,8
13,,https://www.airbnb.com/rooms/40691392,6827,monthly,6827,Entire serviced apartment,5,,35.01364,34.05564,1.0,1.0,entire_home,6
0,,https://www.airbnb.com/rooms/23869498,7041,monthly,7965,Entire villa,4,,35.02743,34.04038,0.0,0.0,entire_home,6
1,,https://www.airbnb.com/rooms/16459752,7182,monthly,8506,Entire villa,10,,35.058,34.01,0.85,1.0,entire_home,9
2,,https://www.airbnb.com/rooms/41451103,7165,monthly,8105,Entire villa,1,,35.04348,34.02298,0.0,0.0,entire_home,8
3,,https://www.airbnb.com/rooms/41612019,7064,monthly,7659,Entire apartment,3,,34.99052,33.99323,0.95,0.97,entire_home,7
4,,https://www.airbnb.com/rooms/18018648,7182,monthly,8188,Entire villa,4,,35.04268,34.02409,0.85,0.95,entire_home,8
5,,https://www.airbnb.com/rooms/2355389,7182,monthly,8238,Entire villa,6,,35.01844,34.03071,0.85,0.97,entire_home,10
6,,https://www.airbnb.com/rooms/21300869,7057,monthly,7057,Entire villa,7,,34.98086,33.9217,0.0,0.0,entire_home,4
7,,https://www.airbnb.com/rooms/20943,7182,monthly,8213,Entire villa,4,,35.03706,34.01823,0.85,0.93,entire_home,8
8,,https://www.airbnb.com/rooms/23869522,7041,monthly,7965,Entire villa,4,,35.02846,34.03947,0.0,0.0,entire_home,6
9,,https://www.airbnb.com/rooms/39386194,7161,monthly,7791,Entire villa,6,,34.98997,33.97438,0.0,0.0,entire_home,6
0,,https://www.airbnb.com/rooms/5937787,7267,monthly,7879,Entire house,7,,34.9598,33.65508,1.0,1.0,entire_home,6
1,,https://www.airbnb.com/rooms/10116137,7344,monthly,8307,Entire villa,7,,34.99719,33.9871,1.0,1.0,entire_home,8
2,,https://www.airbnb.com/rooms/21300257,7277,monthly,7277,Entire villa,7,,35.03021,34.03467,0.0,0.0,entire_home,6
3,,https://www.airbnb.com/rooms/42355371,7224,monthly,7832,Entire villa,5,,35.02817,34.03933,0.75,0.9,entire_home,6
4,,https://www.airbnb.com/rooms/21873193,7267,monthly,8220,Entire apartment,7,,35.01323,34.05739,0.0,0.0,entire_home,5
5,,https://www.airbnb.com/rooms/21300400,7277,monthly,8232,Entire villa,7,,34.99771,34.06318,0.0,0.0,entire_home,6
6,,https://www.airbnb.com/rooms/32198112,7397,monthly,8367,Entire villa,3,,34.97362,33.90353,0.0,0.0,entire_home,6
0,,https://www.airbnb.com/rooms/3753660,7436,monthly,8062,Entire villa,7,,34.96707,33.66942,1.0,1.0,entire_home,6
1,,https://www.airbnb.com/rooms/37897640,7436,monthly,8111,Entire townhouse,6,,35.00199,34.04853,0.0,0.0,entire_home,6
2,,https://www.airbnb.com/rooms/22510146,7436,monthly,8062,Entire house,6,,34.967,33.66694,0.0,0.0,entire_home,6
3,,https://www.airbnb.com/rooms/42424889,7436,monthly,8062,Entire house,4,,34.981,33.698,0.0,0.0,entire_home,8
4,,https://www.airbnb.com/rooms/2696526,7548,monthly,8538,Entire villa,7,,35.021,34.05,1.0,1.0,entire_home,4
5,,https://www.airbnb.com/rooms/31966046,7538,monthly,8227,Entire apartment,1,,35.28305,33.89158,1.0,1.0,entire_home,3
6,,https://www.airbnb.com/rooms/3752638,7436,monthly,8062,Entire villa,7,,34.96697,33.66924,1.0,1.0,entire_home,8
7,,https://www.airbnb.com/rooms/34412156,7573,monthly,8566,Entire villa,5,,35.00836,34.05796,0.0,0.0,entire_home,9
8,,https://www.airbnb.com/rooms/32885078,7436,monthly,8411,Entire villa,7,,35.03332,34.03685,0.0,0.0,entire_home,6
9,,https://www.airbnb.com/rooms/42932632,7436,monthly,8062,Entire house,4,,34.981,33.698,0.0,0.0,entire_home,6
10,,https://www.airbnb.com/rooms/4535300,7436,monthly,8411,Entire villa,2,,35.02865,34.04249,1.0,1.0,entire_home,6
11,,https://www.airbnb.com/rooms/31644839,7538,monthly,8241,Entire apartment,1,,35.27826,33.90165,1.0,1.0,entire_home,4
12,,https://www.airbnb.com/rooms/30241253,7422,monthly,8396,Entire villa,7,,35.00832,34.05774,0.0,0.0,entire_home,10
13,,https://www.airbnb.com/rooms/5307943,7469,monthly,8449,Entire villa,5,,35.02664,34.04635,1.0,1.0,entire_home,6
14,,https://www.airbnb.com/rooms/14207824,7436,monthly,8062,Entire villa,7,,34.98558,33.98663,0.0,0.0,entire_home,5
0,,https://www.airbnb.com/rooms/28732898,7773,monthly,8598,Entire villa,5,,34.99404,33.98185,0.0,0.0,entire_home,6
1,,https://www.airbnb.com/rooms/28679536,7773,monthly,8793,Entire villa,7,,34.97794,33.91348,0.0,0.0,entire_home,6
2,,https://www.airbnb.com/rooms/43043401,7773,monthly,8598,Entire villa,1,,35.05925,34.00439,0.0,0.0,entire_home,6
3,,https://www.airbnb.com/rooms/23660318,7767,monthly,8786,Entire villa,3,,34.99658,34.06237,0.0,0.0,entire_home,6
4,,https://www.airbnb.com/rooms/30577214,7604,monthly,8602,Entire villa,7,,35.00062,34.06334,0.0,0.0,entire_home,6
5,,https://www.airbnb.com/rooms/11746423,7773,monthly,8793,Entire villa,5,,35.01016,34.06227,0.0,0.0,entire_home,8
6,,https://www.airbnb.com/rooms/1923861,7616,monthly,8692,Entire villa,6,,35.018,34.033,0.0,0.0,entire_home,8
7,,https://www.airbnb.com/rooms/20416967,7774,monthly,8825,Entire villa,5,,35.05475,34.01645,0.92,0.97,entire_home,6
8,,https://www.airbnb.com/rooms/20487630,7706,monthly,8717,Entire bungalow,7,,34.97331,33.90202,0.0,0.0,entire_home,6
9,,https://www.airbnb.com/rooms/42799233,7604,monthly,8244,Entire villa,6,,34.99014,34.07037,0.0,0.0,entire_home,6
10,,https://www.airbnb.com/rooms/6813099,7605,monthly,8857,Entire villa,3,,34.98513,34.06351,0.9,0.95,entire_home,6
11,,https://www.airbnb.com/rooms/21300284,7608,monthly,7608,Entire villa,7,,35.05053,34.01601,0.0,0.0,entire_home,6
12,,https://www.airbnb.com/rooms/24644283,7767,monthly,8786,Entire villa,3,,35.00609,34.05905,0.0,0.0,entire_home,6
13,,https://www.airbnb.com/rooms/17264456,7626,monthly,8626,Entire villa,7,,35.013,34.05,0.9,1.0,entire_home,8
14,,https://www.airbnb.com/rooms/38563393,7773,monthly,8488,Entire house,1,,34.98135,33.94369,0.0,0.0,entire_home,8
15,,https://www.airbnb.com/rooms/23667101,7741,monthly,8948,Entire villa,3,,34.97539,33.90856,1.0,0.9,entire_home,7
16,,https://www.airbnb.com/rooms/42750080,7773,monthly,8427,Entire villa,1,,34.98179,34.02386,0.0,0.0,entire_home,5
0,"Villa Kiveli - excellent location, private pool",https://www.airbnb.com/rooms/39429693,7807,monthly,8464,Entire villa,5,,34.97968,33.92754,0.0,0.0,entire_home,8
1,RENT your luxury PRIVATE VILLA 164 in Cyprus,https://www.airbnb.com/rooms/21300749,7821,monthly,7821,Entire villa,7,,35.05266,34.01396,0.0,0.0,entire_home,6
2,"House 1, The Artisan Resort",https://www.airbnb.com/rooms/3824161,7969,monthly,9135,Entire villa,1,,34.99,34.073,0.9,0.95,entire_home,9
3,Villa Carib 600 metres from Nissi Beach!,https://www.airbnb.com/rooms/43312419,7911,monthly,8751,Entire villa,7,,34.994,33.974,0.85,0.9,entire_home,7
