,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
137,COMFORTABLE IN GRACE APARTMENT ,https://www.airbnb.com/rooms/276324,2166,monthly,2494,Entire apartment,5,,41.40098,2.16085,0.7,1.0,entire_home,4
138,"Huge apartment!! New and with XXL bed,METRO ST43",https://www.airbnb.com/rooms/23299419,2167,monthly,2421,Entire apartment,1,,41.37092,2.10015,0.0,0.0,entire_home,4
139,HOSPITAL CLINIC CENTRAL STYLISH BALCONY NetFlix 6P,https://www.airbnb.com/rooms/18678273,2169,monthly,2521,Entire apartment,2,,41.38475,2.15714,0.7,1.0,entire_home,6
140,ÁTICO CON TERRAZA EN GRACIA,https://www.airbnb.com/rooms/24826720,2174,monthly,2484,Entire apartment,1,,41.406,2.155,0.45,0.8,entire_home,4
141,One-Bedroom Apartment with Balcony,https://www.airbnb.com/rooms/18748105,2179,monthly,2207,Entire apartment,1,,41.409,2.178,0.6,0.75,entire_home,4
142,One-Bedroom Apartment with Balcony,https://www.airbnb.com/rooms/18748104,2179,monthly,2207,Entire apartment,1,,41.409,2.178,0.6,0.75,entire_home,4
143,Quiet One Bedroom in Sagrada Familia,https://www.airbnb.com/rooms/16058891,2180,monthly,2225,Entire apartment,2,,41.40682,2.17764,0.9,1.0,entire_home,4
144,Suite New Central Top Location Terrace,https://www.airbnb.com/rooms/42888913,2183,monthly,2538,Entire apartment,28,,41.39143,2.16563,0.28,0.0,entire_home,4
145,Flat with balcony Gracia,https://www.airbnb.com/rooms/5726048,2186,monthly,2504,Entire apartment,3,,41.40431,2.16024,0.92,0.95,entire_home,4
146,Luxury Apartment close the airport,https://www.airbnb.com/rooms/42343733,2186,monthly,2473,Entire apartment,1,,41.31785,2.08536,0.81,0.89,entire_home,8
147,2 BedRooms Apartment with Terrace #3,https://www.airbnb.com/rooms/6442069,2194,monthly,2501,Entire apartment,1,,41.39168,2.19133,0.52,0.0,entire_home,6
