,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
65,Bright and spacious apartment with roof terrace,https://www.airbnb.com/rooms/19186204,2382,monthly,2690,Entire apartment,4,,52.08216,5.0437,0.65,0.85,entire_home,6
66,Cozy 2 bedroom (T),https://www.airbnb.com/rooms/18428599,2385,monthly,2777,Entire apartment,4,,52.16118,4.49653,0.53,0.6,entire_home,4
67,Canal House Upper (UP),https://www.airbnb.com/rooms/20914674,2385,monthly,2754,Entire apartment,4,,52.15844,4.50038,0.53,0.6,entire_home,2
68,Charming house with terrace 20 min from Amsterdam,https://www.airbnb.com/rooms/34390364,2387,monthly,2702,Entire house,3,,52.22795,5.17603,0.75,0.85,entire_home,2
69,Deluxe apartment with balcony,https://www.airbnb.com/rooms/3927754,2399,monthly,2716,Entire apartment,20,,52.083,5.11,0.8,0.0,entire_home,4
70,Art apartment Amsterdam,https://www.airbnb.com/rooms/886606,2399,monthly,2678,Entire apartment,2,,52.37756,4.85222,0.6,0.8,entire_home,2
71,Vakantiehuis in centrum direct aan het Markermeer,https://www.airbnb.com/rooms/43564832,2399,monthly,2689,Entire house,2,,52.64243,5.05436,0.8,0.9,entire_home,4
72,Spacious & modern 90M2 appartement near center,https://www.airbnb.com/rooms/36903803,2399,monthly,2716,Entire apartment,2,,52.36243,4.84056,0.9,0.9,entire_home,4
73,Apartment 5 min walk from Haarlem Central Station,https://www.airbnb.com/rooms/33763266,2399,monthly,2685,Entire apartment,20,,52.39218,4.63992,0.9,0.9,entire_home,2
74,Appartement met tuin op 10min van utrecht centraal,https://www.airbnb.com/rooms/16296011,2399,monthly,2716,Entire apartment,3,,52.11229,5.09255,0.9,1.0,entire_home,4
0,Nice apartment close to city center,https://www.airbnb.com/rooms/1566348,2402,monthly,2676,Entire apartment,3,,52.37146,4.85478,0.7,0.75,entire_home,2
1,View into Park studio/Museum district (long/short),https://www.airbnb.com/rooms/23537987,2404,monthly,2721,Entire apartment,30,,52.35935,4.8607,0.82,1.0,entire_home,2
2,Great Place 15 Minutes to Centre,https://www.airbnb.com/rooms/10184017,2406,monthly,2692,Entire apartment,3,,52.39311,4.92756,0.93,0.97,entire_home,3
3,SUPER NICE TOP APARTMENT FOR EXPATs IN AMSTERDAM.,https://www.airbnb.com/rooms/36070296,2407,monthly,2663,Entire apartment,30,,52.37931,4.85749,0.85,0.95,entire_home,4
4,Ruim appartement (80m2) nabij Utrecht centrum,https://www.airbnb.com/rooms/38697193,2407,monthly,2711,Entire apartment,2,,52.11499,5.08747,0.85,0.95,entire_home,2
5,Nice and bright 2-bedroom 100m2 apartment,https://www.airbnb.com/rooms/7746298,2416,monthly,2734,Entire townhouse,4,,52.35279,4.62221,0.5,0.7,entire_home,4
6,"Modern apartment, 30 minutes from Amsterdam",https://www.airbnb.com/rooms/7683509,2418,monthly,2694,Entire apartment,2,,52.26229,4.55382,0.61,0.83,entire_home,3
7,Ruim en licht gezinsappartement nabij Amsterdam,https://www.airbnb.com/rooms/43524859,2423,monthly,2730,Entire apartment,2,,52.42748,4.96275,0.0,0.9,entire_home,4
8,Deluxe private main floor home near Amsterdam,https://www.airbnb.com/rooms/39102669,2425,monthly,2695,Entire guest suite,1,,52.44161,4.80782,0.75,0.94,entire_home,4
9,Darleys Bed & Breakfast Hilversum,https://www.airbnb.com/rooms/1195762,2432,monthly,2690,Entire apartment,1,,52.22555,5.17573,1.0,1.0,entire_home,2
10,"Apartment 'Polderzicht', nearby Amsterdam",https://www.airbnb.com/rooms/32236607,2437,monthly,2715,Entire apartment,2,,52.296,5.013,0.85,0.93,entire_home,4
11,"Apartment great view Amsterdam Area Zaanse schans,",https://www.airbnb.com/rooms/18047830,2449,monthly,2769,Entire guest suite,1,,52.47984,4.81332,0.75,0.9,entire_home,4
12,"Beautiful apartment 'Geinzicht', near by Amsterdam",https://www.airbnb.com/rooms/31742663,2450,monthly,2729,Entire apartment,2,,52.296,5.013,0.93,0.95,entire_home,2
13,Great flat Amsterdam,https://www.airbnb.com/rooms/41688975,2456,monthly,2753,Entire apartment,1,,52.32616,4.87727,0.67,0.8,entire_home,3
14,Design apartment in historic monum. Haarlem center,https://www.airbnb.com/rooms/18152385,2459,monthly,2779,Entire apartment,4,,52.37918,4.63325,0.9,0.9,entire_home,2
15,Overnachten in een kerk nabij Amsterdam,https://www.airbnb.com/rooms/43529215,2474,monthly,2737,Entire apartment,2,,52.4831,4.65379,0.75,0.9,entire_home,2
16,Cozy and Modern Amsterdam Home,https://www.airbnb.com/rooms/43412695,2474,monthly,2773,Entire apartment,30,,52.35892,4.91411,0.75,0.9,entire_home,2
17,Game house Zaandam. Near Amsterdam & free parking,https://www.airbnb.com/rooms/33657079,2499,monthly,2813,Entire house,2,,52.43852,4.82973,0.3,0.75,entire_home,6
18,Amsterdam suburb-studio for 2 pers-free parking,https://www.airbnb.com/rooms/21572731,2499,monthly,2764,Entire guesthouse,2,,52.30478,4.86532,0.75,0.79,entire_home,2
19,Design Guest House Amsterdam-Utrecht-Schiphol,https://www.airbnb.com/rooms/17035199,2499,monthly,2826,Entire house,7,,52.20905,5.01491,0.75,0.9,entire_home,4
20,Apartment (40m2) Hilversum City Centre,https://www.airbnb.com/rooms/31374104,2499,monthly,2764,Entire apartment,3,,52.22912,5.17743,0.0,0.0,entire_home,2
21,In hartje Utrecht stijlvol slapen!,https://www.airbnb.com/rooms/7186054,2499,monthly,2764,Entire loft,2,,52.08922,5.11801,0.5,0.75,entire_home,4
22,Apartment C Centre Bussum 20 minutes to Amsterdam,https://www.airbnb.com/rooms/22648145,2499,monthly,2807,Entire apartment,1,,52.27639,5.16065,0.0,0.0,entire_home,4
23,Cosy 2-person apartment in Utrecht,https://www.airbnb.com/rooms/42043838,2499,monthly,2789,Entire apartment,2,,52.06562,5.11825,0.75,0.85,entire_home,2
24,Romantic Studio in Jordaan/City Centre Area,https://www.airbnb.com/rooms/42829231,2499,monthly,2795,Entire loft,2,,52.3743,4.87604,0.0,0.0,entire_home,2
25,Cozy apartment - great location,https://www.airbnb.com/rooms/18593095,2499,monthly,2795,Entire apartment,1,,52.35881,4.91333,0.75,0.85,entire_home,4
26,Luxurious Canal House studio | City center,https://www.airbnb.com/rooms/32180451,2499,monthly,2801,Entire apartment,2,,52.37199,4.87813,0.75,0.9,entire_home,2
27,Cosy house house near Amsterdam and trainstation,https://www.airbnb.com/rooms/32157777,2499,monthly,2887,Entire house,6,,52.23137,5.18642,0.0,0.0,entire_home,3
28,Home away from home with lovely garden,https://www.airbnb.com/rooms/9710738,2499,monthly,2795,Entire house,1,,52.63854,5.05994,1.0,1.0,entire_home,2
29,"Appartement Garden, near the centre",https://www.airbnb.com/rooms/13810071,2499,monthly,2789,Entire apartment,2,,52.0928,5.08733,0.75,0.9,entire_home,2
30,Cosy private 2-beds bedroom close to city center!,https://www.airbnb.com/rooms/43073806,2519,monthly,2848,Entire apartment,1,,52.29146,4.97024,0.0,0.0,entire_home,2
31,LUXE STUDIO CLOSE TO AMSTERDAM AND NATURE RESERVE,https://www.airbnb.com/rooms/13135006,2520,monthly,2823,Entire guest suite,2,,52.26625,5.18359,0.85,0.95,entire_home,4
32,Damsquare studio 3rd floor,https://www.airbnb.com/rooms/42740377,2532,monthly,2837,Entire apartment,1,,52.37441,4.89231,0.0,0.0,entire_home,2
33,Comfortable lodge in countryside of Amsterdam,https://www.airbnb.com/rooms/20240264,2532,monthly,2837,Entire cottage,2,,52.38491,5.00285,0.8,0.9,entire_home,2
34,Cozy thatched roof guest house near Amsterdam!,https://www.airbnb.com/rooms/9204432,2532,monthly,2801,Entire guesthouse,2,,52.31051,5.14096,0.8,0.88,entire_home,2
35,The Slow Amsterdam Deluxe B&B,https://www.airbnb.com/rooms/43606663,2532,monthly,2850,Entire apartment,1,,52.51507330649851,4.931045765049375,0.0,1.0,entire_home,2
36,Landelijk slapen en genieten,https://www.airbnb.com/rooms/37310235,2532,monthly,2801,Entire guest suite,2,,52.64196,4.89863,0.8,0.85,entire_home,4
37,Beautiful Studio Near AMS CityCentre (24/7checkin),https://www.airbnb.com/rooms/42117449,2542,monthly,2812,Entire apartment,1,,52.38936,4.8369,0.7,0.79,entire_home,2
38,Sfeervol apartement in stadsvilla te Hilversum,https://www.airbnb.com/rooms/17435709,2549,monthly,2820,Entire apartment,3,,52.22778,5.17002,0.9,0.9,entire_home,2
39,Modern apartment in the old centre of Amsterdam.,https://www.airbnb.com/rooms/41231651,2549,monthly,2820,Entire apartment,20,,52.36717,4.87627,0.9,1.0,entire_home,1
40,Home away from home!,https://www.airbnb.com/rooms/39930601,2549,monthly,2899,Entire apartment,7,,52.11554,4.64302,0.9,1.0,entire_home,3
41,130m2 3 bedroom 2 bathroom Jordaan apartment H3,https://www.airbnb.com/rooms/4011762,2549,monthly,2930,Entire apartment,7,,52.384,4.886,0.9,1.0,entire_home,6
42,Cozy appartment in Amsterdam East,https://www.airbnb.com/rooms/24730066,2549,monthly,2820,Entire apartment,3,,52.36629,4.93945,0.51,0.8,entire_home,4
43,"Huge furnished apartment.
Much better than d pics.",https://www.airbnb.com/rooms/38666869,2549,monthly,2820,Entire apartment,2,,52.10081,5.04366,0.85,0.9,entire_home,4
44,Verblijf in een Utrechts schoolgebouw uit 1920,https://www.airbnb.com/rooms/38085729,2549,monthly,2838,Entire apartment,28,,52.09993,5.11937,0.9,1.0,entire_home,2
45,"3301 Characteristic Studio Utr.-Centre, Canal Side",https://www.airbnb.com/rooms/10911161,2559,monthly,2862,Entire apartment,1,,52.098,5.115,0.95,0.97,entire_home,2
46,Authentic Amsterdam Hideout!,https://www.airbnb.com/rooms/11239298,2562,monthly,2883,Entire apartment,2,,52.36281,4.88501,0.75,0.85,entire_home,2
47,Hospitable city centre app w/ terrace + wifi,https://www.airbnb.com/rooms/39542795,2565,monthly,2837,Entire apartment,2,,52.3805,4.63231,0.7,0.83,entire_home,2
48,Appartment in the heart of Haarlem,https://www.airbnb.com/rooms/41925660,2568,monthly,2886,Entire apartment,2,,52.38781,4.63658,0.88,0.9,entire_home,2
49,"Very clean, central apartment with fast wifi",https://www.airbnb.com/rooms/21747088,2575,monthly,2922,Entire apartment,2,,52.376,4.89333,0.28,1.0,entire_home,4
50,Beautiful and new guesthouse close to Amsterdam,https://www.airbnb.com/rooms/40082929,2577,monthly,2899,Entire guesthouse,2,,52.2565,4.65069,0.81,0.81,entire_home,4
51,Stylish apartment with canal view!,https://www.airbnb.com/rooms/43114114,2579,monthly,2896,Entire apartment,3,,52.37357,4.85668,0.6,0.85,entire_home,1
52,Spacious top floor apartment with amazing views.,https://www.airbnb.com/rooms/25544579,2580,monthly,2952,Entire apartment,3,,52.34537,4.96398,0.66,0.85,entire_home,2
53,Waterfront Apartment - Affordable Short Term Stay,https://www.airbnb.com/rooms/41879632,2582,monthly,2856,Entire apartment,14,,52.22249,4.98211,0.62,0.8,entire_home,2
54,ILPERZIGT weids  aan het Noordhollandschkanaal,https://www.airbnb.com/rooms/37967162,2595,monthly,2871,Entire guesthouse,1,,52.45379,4.94703,0.82,0.95,entire_home,2
55,Comfortable family apartment with roof terrace,https://www.airbnb.com/rooms/17094240,2595,monthly,2932,Entire apartment,14,,52.36092,4.8532,0.7,0.85,entire_home,3
56,Nice complete studio for rent 29m2,https://www.airbnb.com/rooms/7325444,2595,monthly,2901,Entire apartment,2,,52.37594,4.84647,0.66,0.0,entire_home,2
57,Woning met open haard Utrecht,https://www.airbnb.com/rooms/22510695,2599,monthly,2899,Entire house,1,,52.07962,5.0369,0.0,0.0,entire_home,2
58,Large private kingsize bedroom close 2 city center,https://www.airbnb.com/rooms/43073817,2599,monthly,2937,Entire apartment,1,,52.29285,4.96945,0.0,0.0,entire_home,2
59,Vintage apartment near Amsterdam CS,https://www.airbnb.com/rooms/4314207,2599,monthly,2894,Entire apartment,30,,52.4001,4.93599,0.0,0.65,entire_home,2
60,"Lovely, bright studio with a view",https://www.airbnb.com/rooms/9489419,2599,monthly,2906,Entire apartment,2,,52.37615,4.84402,1.0,1.0,entire_home,2
0,Stay at this apartment in Utrecht,https://www.airbnb.com/rooms/17132585,2607,monthly,2958,Entire condominium,3,,52.08121,5.09713,0.45,0.8,entire_home,6
1,"The white Rose of MarGo,near centre",https://www.airbnb.com/rooms/11111599,2616,monthly,2937,Entire apartment,3,,52.154,4.483,0.8,0.9,entire_home,2
2,Historic home in the center of Leiden,https://www.airbnb.com/rooms/39907855,2623,monthly,2946,Entire house,2,,52.15604,4.49745,0.8,0.95,entire_home,4
3,Stylish Bohemian & Garden House,https://www.airbnb.com/rooms/16020119,2624,monthly,2964,Entire apartment,2,,52.35047,4.84807,0.35,0.65,entire_home,4
4,,https://www.airbnb.com/rooms/40549745,2624,monthly,2939,Entire apartment,2,,52.3515,4.89589,0.75,0.9,entire_home,2
5,3302 Cozy studio / patio at canal Utrecht Centre,https://www.airbnb.com/rooms/22723749,2627,monthly,2937,Entire apartment,1,,52.098,5.115,0.95,0.97,entire_home,2
6,"3311 Stylish apartment Utrecht-Centre, Canal Side",https://www.airbnb.com/rooms/15823995,2627,monthly,2937,Entire apartment,2,,52.098,5.115,0.95,0.97,entire_home,2
7,"New, Cozy, Trendy & apartment ",https://www.airbnb.com/rooms/678202,2627,monthly,2906,Entire apartment,1,,52.35847,4.9202,0.0,0.83,entire_home,2
8,Stop searching ;-). You LOVE this one!,https://www.airbnb.com/rooms/13754603,2627,monthly,2906,Entire house,2,,52.09659,5.10936,0.83,0.95,entire_home,3
9,☆Apt + Garden in Historical Center☆,https://www.airbnb.com/rooms/12877798,2628,monthly,2987,Entire apartment,3,,52.16074,4.49109,0.7,0.85,entire_home,4
10,B&B Polderzicht,https://www.airbnb.com/rooms/10198064,2632,monthly,2911,Entire bed and breakfast,3,,52.56074,4.85838,0.0,0.0,entire_home,2
11,Complete apartment at 15 min from Amsterdam!,https://www.airbnb.com/rooms/24341541,2632,monthly,2936,Entire apartment,4,,52.50971,4.94455,1.0,1.0,entire_home,3
12,appartement in een geweldige omgeving+Free Parking,https://www.airbnb.com/rooms/35790715,2637,monthly,2979,Entire apartment,1,,52.10159,5.03308,0.85,0.9,entire_home,4
13,Garden view studio in family home,https://www.airbnb.com/rooms/36953210,2639,monthly,2962,Entire guest suite,1,,52.35402,4.99536,0.8,0.9,entire_home,2
14,New cosy tiny design house with garden,https://www.airbnb.com/rooms/40553422,2639,monthly,2968,Entire cottage,2,,52.37932,4.85693,0.72,0.83,entire_home,2
15,Appartement next to Amsterdam,https://www.airbnb.com/rooms/6787605,2643,monthly,2972,Entire apartment,2,,52.45819,5.03502,0.0,0.85,entire_home,2
16,5★Townhouse near Center★Sundeck!,https://www.airbnb.com/rooms/675208,2649,monthly,3004,Entire house,12,,52.16145,4.47106,0.53,1.0,entire_home,4
17,New renovated apartment 10 minutes from Amsterdam,https://www.airbnb.com/rooms/32958070,2649,monthly,2967,Entire apartment,2,,52.435,4.81,0.75,0.9,entire_home,2
18,Gastenverblijf I Love Life Castricum,https://www.airbnb.com/rooms/21222075,2652,monthly,3008,Entire guest suite,2,,52.5564,4.67963,0.8,1.0,entire_home,2
19,Large and spacious house with green heart!,https://www.airbnb.com/rooms/38480583,2652,monthly,2958,Entire apartment,1,,52.39662,4.95081,0.4,0.9,entire_home,4
20,Cute & cozy home with garden in the hip A/dam West,https://www.airbnb.com/rooms/41306004,2659,monthly,2978,Entire apartment,2,,52.37102,4.85131,0.7,0.83,entire_home,4
21,New and fresh house with garden in Utrecht centre,https://www.airbnb.com/rooms/26340516,2659,monthly,3003,Entire apartment,5,,52.11376,5.08934,0.9,0.0,entire_home,4
22,Beautiful apartment for 2- 5 near the  city center,https://www.airbnb.com/rooms/5722615,2665,monthly,2985,Entire apartment,2,,52.35872,4.90904,1.0,1.0,entire_home,4
23,Blikopdepolder/ Poldersuite,https://www.airbnb.com/rooms/987118,2665,monthly,2948,Entire apartment,2,,52.12941,4.90367,1.0,1.0,entire_home,4
24,Charming apartment with a lake view in Amsterdam!,https://www.airbnb.com/rooms/18631089,2665,monthly,3010,Entire apartment,3,,52.37751,4.92214,0.8,0.95,entire_home,2
25,Luxury one bedroom apartment-Amsterdam Arena,https://www.airbnb.com/rooms/35078740,2665,monthly,2997,Entire apartment,30,,52.31608,4.96652,0.8,0.9,entire_home,2
26,Modern Apartment. 21 mins to Amsterdam,https://www.airbnb.com/rooms/25422429,2665,monthly,2948,Entire apartment,6,,52.37324,5.23149,1.0,0.9,entire_home,2
27,Studio apartment B with terrace & garden,https://www.airbnb.com/rooms/30703950,2665,monthly,3010,Entire apartment,2,,52.33083,4.77169,0.8,0.95,entire_home,4
28,Zonnig appartement vlakbij strand,https://www.airbnb.com/rooms/31254151,2665,monthly,2948,Entire apartment,3,,52.34364,5.14822,0.0,0.0,entire_home,2
29,Farmers cottage Watergang - Amsterdam,https://www.airbnb.com/rooms/21353562,2668,monthly,2988,Entire guest suite,2,,52.43807,4.95291,0.8,0.85,entire_home,4
30,Ruim appartement met dakterras in Leiden,https://www.airbnb.com/rooms/19360166,2674,monthly,3001,Entire apartment,2,,52.15033,4.48949,0.75,0.9,entire_home,3
31,Luxe vakantie appartement dichtbij stadscentrum,https://www.airbnb.com/rooms/43563011,2680,monthly,2964,Entire apartment,7,,52.63327,4.7557,0.85,0.0,entire_home,2
32,33B22 Uniek app. in het Centrum a.d. Gracht,https://www.airbnb.com/rooms/24913958,2682,monthly,2998,Entire apartment,2,,52.098,5.115,0.97,0.98,entire_home,2
33,between amsterdam & utrecht,https://www.airbnb.com/rooms/3664601,2687,monthly,3034,Entire house,5,,52.16587,5.00294,0.82,0.85,entire_home,6
34,Cosy apartment in City Center,https://www.airbnb.com/rooms/20952222,2687,monthly,3095,Entire apartment,7,,52.361,4.886,0.8,0.0,entire_home,4
35,Vintage designed apartment in Amsterdam-West,https://www.airbnb.com/rooms/40173191,2688,monthly,3010,Entire apartment,2,,52.37872,4.85461,0.85,0.85,entire_home,2
36,Luxe en modern appartement nabij binnenstad,https://www.airbnb.com/rooms/41062730,2690,monthly,2976,Entire apartment,7,,52.07428,5.1146,0.85,0.95,entire_home,3
37,Peacefull studio near Amsterdam & Utrecht,https://www.airbnb.com/rooms/17137603,2690,monthly,3038,Entire cabin,3,,52.29426,5.23963,0.95,0.95,entire_home,2
38,Water side bungalow in pittoresk town,https://www.airbnb.com/rooms/43542566,2690,monthly,3038,Entire bungalow,6,,52.51667,4.78626,0.95,1.0,entire_home,2
39,Vakantiecottage in landelijk Amsterdam,https://www.airbnb.com/rooms/43591593,2693,monthly,3035,Entire house,2,,52.40301,4.97316,0.0,0.85,entire_home,6
40,Beautiful romantic apartment,https://www.airbnb.com/rooms/2419039,2697,monthly,3057,Entire apartment,3,,52.15696,4.49041,0.92,0.92,entire_home,2
41,Apartment close to Jaarbeurs,https://www.airbnb.com/rooms/4528193,2699,monthly,3060,Entire condominium,4,,52.07954,5.09699,0.45,0.7,entire_home,6
42,Cosy apartment nearby Amsterdam and Utrecht,https://www.airbnb.com/rooms/37949483,2699,monthly,3022,Entire apartment,1,,52.2662,5.16669,0.0,0.0,entire_home,2
43,Ground floor apartment on beautiful canal,https://www.airbnb.com/rooms/25181475,2708,monthly,2996,Entire apartment,3,,52.38918,4.64121,0.85,0.9,entire_home,2
44,Centrum Appartement Alkmaar - Blue Cheese Berrie,https://www.airbnb.com/rooms/30794157,2710,monthly,3034,Entire apartment,1,,52.63363,4.74759,0.8,0.9,entire_home,4
45,Spacious private Studio + steam shower and bikes,https://www.airbnb.com/rooms/6168402,2710,monthly,3029,Entire apartment,3,,52.17019,5.31061,0.99,0.99,entire_home,4
46,Living room feeling in Amsterdam,https://www.airbnb.com/rooms/4516395,2712,monthly,3024,Entire apartment,1,,52.36711,4.84822,0.58,0.85,entire_home,2
47,FULL modern apartment + balcony near Vondelpark,https://www.airbnb.com/rooms/18269132,2718,monthly,3069,Entire apartment,14,,52.351,4.854,0.96,0.96,entire_home,1
48,Private Central Apartment near Amsterdam/Utrecht,https://www.airbnb.com/rooms/39606406,2721,monthly,3046,Entire apartment,1,,52.17268,5.00247,0.7,0.9,entire_home,6
49,"Beautiful 2-room flat, perfect for two couples",https://www.airbnb.com/rooms/27037273,2727,monthly,3053,Entire apartment,3,,52.32055,4.94345,0.44,0.9,entire_home,4
50,House in the center of Volendam,https://www.airbnb.com/rooms/12831093,2727,monthly,3039,Entire house,2,,52.49503,5.07518,0.9,0.92,entire_home,2
51,Renovated apartment with garden - perfect location,https://www.airbnb.com/rooms/43451820,2730,monthly,3082,Entire apartment,2,,52.37129,4.93164,0.75,0.9,entire_home,2
52,Lovely house with pool near beach (Ica),https://www.airbnb.com/rooms/42821919,2745,monthly,3085,Entire house,2,,52.5855,4.66497,0.8,0.9,entire_home,4
53,"Beautiful house n.Amsterdam, suitable for families",https://www.airbnb.com/rooms/43529146,2749,monthly,3041,Entire house,1,,52.22247,5.18673,0.75,0.8,entire_home,5
54,Bright apartment in the city centre of Leiden,https://www.airbnb.com/rooms/19997569,2749,monthly,3041,Entire apartment,3,,52.15763,4.50015,0.75,0.95,entire_home,2
55,Renovated family house next to forest/water!,https://www.airbnb.com/rooms/37765725,2749,monthly,3088,Entire house,1,,52.29173,4.83929,0.9,0.93,entire_home,7
56,Place To Be,https://www.airbnb.com/rooms/1954220,2754,monthly,3046,Entire bungalow,1,,52.29347,5.17717,0.0,0.87,entire_home,2
57,Stylish apartment border Amsterdam/Amstelveen,https://www.airbnb.com/rooms/2948197,2758,monthly,3075,Entire apartment,3,,52.31999,4.86754,0.93,1.0,entire_home,1
58,Luxe appartment (4 persons) near Amsterdam.,https://www.airbnb.com/rooms/27417205,2765,monthly,3083,Entire apartment,6,,52.21449,5.19404,1.0,1.0,entire_home,4
59,Sfeervolle woning nabij binnenstad Alkmaar.,https://www.airbnb.com/rooms/36257636,2765,monthly,3095,Entire house,2,,52.63717,4.73292,0.0,0.0,entire_home,2
60,Beautiful Apartment in the City Centre,https://www.airbnb.com/rooms/20952551,2772,monthly,3189,Entire apartment,7,,52.361,4.886,0.8,1.0,entire_home,4
61,Lovely renovated 18th century house in city center,https://www.airbnb.com/rooms/4749849,2775,monthly,3118,Entire house,7,,52.15535,4.50279,0.7,0.95,entire_home,2
62,Exquisite apartment in Amsterdam,https://www.airbnb.com/rooms/2665167,2778,monthly,3073,Entire apartment,2,,52.35749,4.89068,0.6,0.82,entire_home,2
63,Authentic groundfloor appartment near Amstelcanal,https://www.airbnb.com/rooms/8644656,2784,monthly,3135,Entire townhouse,2,,52.36306,4.90589,0.46,0.7,entire_home,4
64,Townhouse with patio garden and garage,https://www.airbnb.com/rooms/26771546,2790,monthly,3158,Entire house,3,,52.25374,5.24634,0.0,0.0,entire_home,8
65,"Apt,garden+bike near UMC and center",https://www.airbnb.com/rooms/1302475,2798,monthly,3114,Entire apartment,7,,52.08959,5.14215,0.0,0.0,entire_home,1
66,BAARSJES GARDEN HOUSE,https://www.airbnb.com/rooms/9799012,2798,monthly,3169,Entire apartment,3,,52.36871,4.85838,0.7,0.9,entire_home,2
67,Beautiful & comfortable apartment near center,https://www.airbnb.com/rooms/14625352,2798,monthly,3120,Entire apartment,2,,52.09281,5.13026,0.0,0.0,entire_home,1
68,Charming apt on superb location!,https://www.airbnb.com/rooms/2229870,2798,monthly,3157,Entire apartment,3,,52.35021,4.85797,0.7,0.9,entire_home,2
69,"Light cosy private apartment, perfect for couples!",https://www.airbnb.com/rooms/39552347,2798,monthly,3095,Entire apartment,2,,52.36243,4.83784,0.7,0.9,entire_home,2
70,Spacious apartment at friendly hot spot,https://www.airbnb.com/rooms/43441388,2798,monthly,3157,Entire apartment,5,,52.1801,4.49063,0.7,0.9,entire_home,5
71,Tiny design studio rural and close to Utrecht,https://www.airbnb.com/rooms/33035454,2798,monthly,3157,Entire guesthouse,2,,52.07264,5.24831,0.7,0.9,entire_home,2
72,"Old Holland, Edam",https://www.airbnb.com/rooms/24546484,2799,monthly,3096,Entire apartment,4,,52.51273,5.04885,0.8,0.9,entire_home,3
0,Appartement  om de hoek van het centrum,https://www.airbnb.com/rooms/21039898,2804,monthly,3145,Entire apartment,2,,52.39197,4.63571,0.85,0.9,entire_home,2
1,B&B Boutique Amsterdam FreeParking! Zandvoort,https://www.airbnb.com/rooms/42332050,2804,monthly,3133,Entire apartment,1,,52.3599,4.75572,0.0,0.85,entire_home,2
2,upper east 2 nice apartments,https://www.airbnb.com/rooms/1238409,2815,monthly,3132,Entire apartment,28,,52.35357,4.93053,0.5,0.8,entire_home,2
3,Bright and airy apartment,https://www.airbnb.com/rooms/41394232,2815,monthly,3126,Entire apartment,1,,52.29969,4.97686,0.65,0.85,entire_home,3
4,The Weber Collection - Luxurieus Design Studio - 8,https://www.airbnb.com/rooms/42934529,2832,monthly,3145,Entire serviced apartment,1,,52.36413,4.88152,0.0,0.0,entire_home,2
5,The Weber Collection - Luxurieus Design Studio - 2,https://www.airbnb.com/rooms/42934922,2832,monthly,3145,Entire serviced apartment,1,,52.36429,4.88034,0.0,0.0,entire_home,2
6,"Appartement in Amsterdam Noord, vlakbij de metro.",https://www.airbnb.com/rooms/39887021,2832,monthly,3133,Entire apartment,2,,52.40818,4.91927,0.85,0.9,entire_home,2
7,The Weber Collection - Luxurieus Design Studio - 4,https://www.airbnb.com/rooms/42947380,2832,monthly,3145,Entire serviced apartment,1,,52.36425,4.88035,0.0,0.0,entire_home,2
8,The Weber Collection - Luxurieus Design Studio - 3,https://www.airbnb.com/rooms/42947577,2832,monthly,3145,Entire serviced apartment,1,,52.36398,4.88098,0.0,0.0,entire_home,2
9,Zaandam Amsterdam  Apartment 3 min walk to train,https://www.airbnb.com/rooms/41334662,2832,monthly,3139,Entire apartment,2,,52.441,4.812,1.0,0.95,entire_home,2
10,The Weber Collection - Luxurieus Design Studio - 1,https://www.airbnb.com/rooms/42947192,2832,monthly,3145,Entire serviced apartment,1,,52.36563,4.88173,0.0,0.0,entire_home,2
11,Beautiful renovated 1-bedroom apartment,https://www.airbnb.com/rooms/39043544,2832,monthly,3231,Entire apartment,14,,52.0862,5.11738,0.0,0.0,entire_home,2
12,Toon & Toos - Tuk aan de Vliet,https://www.airbnb.com/rooms/33516039,2832,monthly,3133,Barn,2,,52.1372,4.48371,0.0,0.85,entire_home,2
13,Best short stay place in Leiden,https://www.airbnb.com/rooms/27037704,2832,monthly,3168,Entire apartment,1,,52.157,4.494,0.85,0.9,entire_home,2
14,Nice and spacious apartment close to city center,https://www.airbnb.com/rooms/42622119,2832,monthly,3133,Entire apartment,1,,52.07448,5.11838,0.85,0.9,entire_home,2
15,Herenhuis centrum Purmerend,https://www.airbnb.com/rooms/8935981,2837,monthly,3138,Entire apartment,2,,52.50876,4.95115,0.66,0.77,entire_home,4
16,Amsterdam Apt near Amstel River,https://www.airbnb.com/rooms/56703,2840,monthly,3142,Entire house,1,,52.37629,4.88019,0.55,0.79,entire_home,2
17,'Landslake meets Amsterdam',https://www.airbnb.com/rooms/41044723,2843,monthly,3207,Entire guest suite,2,,52.43106,4.92226,0.8,0.88,entire_home,4
18,Typical Dutch house -close to A'dam-15min to Beach,https://www.airbnb.com/rooms/42522197,2845,monthly,3209,Entire house,3,,52.27685,4.61874,0.39,0.68,entire_home,7
19,"Beach,dunes,forest,city, airport,Amsterdam",https://www.airbnb.com/rooms/4481421,2849,monthly,3181,Entire apartment,2,,52.484,4.661,0.9,0.95,entire_home,3
20,Cosy appartment (AMSTERDAM 20 min AWAY),https://www.airbnb.com/rooms/35625568,2849,monthly,3207,Entire apartment,2,,52.2748,5.16684,0.9,0.95,entire_home,2
