,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
94,Apartments Pralas 2 (sea view studio apartment),https://www.airbnb.com/rooms/34673330,2192,monthly,2425,Entire apartment,2,,42.672,18.122,0.9,0.95,entire_home,2
95,Paula,https://www.airbnb.com/rooms/26458710,2194,monthly,2427,Entire apartment,2,,42.65745,18.08996,0.0,1.0,entire_home,2
96,Studio Paula with terrace near beach,https://www.airbnb.com/rooms/25249166,2194,monthly,2438,Entire apartment,3,,42.6555,18.07557,0.0,0.0,entire_home,2
97,Studio Andro,https://www.airbnb.com/rooms/12312436,2195,monthly,2440,Entire apartment,3,,42.641,18.107,0.85,0.95,entire_home,2
98,"Studio apartment Mat A2(3) Mlini, Riviera Dubrovnik",https://www.airbnb.com/rooms/24005050,2199,monthly,2432,Entire apartment,4,,42.62593,18.1944,0.0,0.0,entire_home,3
99,"Studio apartment Marija SA2(2+1) Zaton (Dubrovnik), Riviera Dubrovnik",https://www.airbnb.com/rooms/30005795,2199,monthly,2432,Entire apartment,3,,42.68797,18.04064,0.0,0.0,entire_home,3
100,Studio apartment Marija Cavtat,https://www.airbnb.com/rooms/26490218,2199,monthly,2432,Entire apartment,3,,42.5785,18.22811,1.0,1.0,entire_home,2
0,Family residence close to beach tarrace & barbecue,https://www.airbnb.com/rooms/18057050,2201,monthly,2435,Entire apartment,3,,42.655,18.075,0.75,0.9,entire_home,4
1,Studio apartment Three Olives Park View,https://www.airbnb.com/rooms/35838039,2201,monthly,2435,Entire apartment,1,,42.67368,18.10845,0.85,0.85,entire_home,2
2,Apartment White Pearl,https://www.airbnb.com/rooms/19670521,2216,monthly,2451,Entire guest suite,2,,42.62294,18.1898,0.95,0.95,entire_home,3
3,Apartment Blue Laguna,https://www.airbnb.com/rooms/19725834,2216,monthly,2451,Entire guesthouse,3,,42.62465,18.19071,0.95,0.95,entire_home,3
4,Lovely apartment Old Town,https://www.airbnb.com/rooms/27558064,2216,monthly,2451,Entire apartment,1,,42.64254,18.1098,0.7,0.8,entire_home,2
5,Studio with Garden and Terrace,https://www.airbnb.com/rooms/13424201,2216,monthly,2451,Entire apartment,3,,42.6554,18.07908,1.0,0.95,entire_home,2
6,Family house Fascination studio 1,https://www.airbnb.com/rooms/1325428,2216,monthly,2451,Entire house,2,,42.63951,18.10695,0.95,0.95,entire_home,2
7,Charming Blue Apartment in Dubrovnik Lapad,https://www.airbnb.com/rooms/25571112,2217,monthly,2452,Entire apartment,3,,42.65739,18.07213,0.0,0.0,entire_home,4
8,Deluxe Apartment Cavtat 1,https://www.airbnb.com/rooms/19068054,2218,monthly,2454,Entire condominium,3,,42.57901,18.22776,0.85,1.0,entire_home,2
9,"Apartment for 4 with garden, WIFI, free parking",https://www.airbnb.com/rooms/18856378,2221,monthly,2469,Entire apartment,5,,42.62797,18.19689,1.0,1.0,entire_home,4
10,Cozy Apt near Dubrovnik 15min walk from the beach,https://www.airbnb.com/rooms/20552409,2221,monthly,2457,Entire condominium,3,,42.63008,18.18759,0.8,0.9,entire_home,4
11,VillaLjutaNaranča Studio s pogledom na more No.3,https://www.airbnb.com/rooms/19787722,2224,monthly,2460,Entire house,1,,42.70191,18.04158,0.75,0.9,entire_home,3
12,"Cute place, fully equipped, brand new!",https://www.airbnb.com/rooms/26416447,2224,monthly,2460,Entire apartment,3,,42.677,18.11,0.85,0.95,entire_home,2
13,GARDEN HOUSE,https://www.airbnb.com/rooms/2975978,2224,monthly,2460,Entire house,3,,42.70086,18.04439,0.59,0.73,entire_home,5
14,Apartments Moon-2. Bedroom Apartment with Sea View,https://www.airbnb.com/rooms/27161895,2225,monthly,2461,Entire apartment,2,,42.57463,18.22508,0.65,0.93,entire_home,5
15,Violet,https://www.airbnb.com/rooms/12003804,2226,monthly,2462,Entire apartment,3,,42.657,18.08,0.95,0.95,entire_home,2
16,Dahlia,https://www.airbnb.com/rooms/541200,2226,monthly,2462,Entire apartment,3,,42.657,18.08,0.95,0.95,entire_home,2
17,Peaceful White Studio,https://www.airbnb.com/rooms/16961549,2235,monthly,2479,Entire apartment,2,,42.65039,18.08609,0.0,0.9,entire_home,2
18,Peaceful Blue Studio,https://www.airbnb.com/rooms/19797874,2240,monthly,2478,Entire apartment,2,,42.64976,18.08621,1.0,0.95,entire_home,2
19,"Spacious 1 bedroom apart, Mlini, DU",https://www.airbnb.com/rooms/3141678,2242,monthly,2480,Entire apartment,2,,42.62308,18.20319,0.85,0.85,entire_home,4
20,"Studio in Lapad, double or twin beds..",https://www.airbnb.com/rooms/31870761,2245,monthly,2261,Entire apartment,3,,42.66205,18.07624,1.0,1.0,entire_home,2
21,Montovjerna-apartment Nona Ana,https://www.airbnb.com/rooms/3549745,2247,monthly,2486,Entire apartment,2,,42.648,18.091,0.9,0.9,entire_home,2
22,Comfort Seaside Seaview Apartment -Balcony&Terrace,https://www.airbnb.com/rooms/13442003,2249,monthly,2488,Entire guest suite,3,,42.68535,18.05007,0.0,0.0,entire_home,3
23,Apartment RIA,https://www.airbnb.com/rooms/33385930,2249,monthly,2488,Entire apartment,3,,42.67737,18.09709,0.0,0.9,entire_home,5
24,Apartment JAZZY,https://www.airbnb.com/rooms/19286004,2255,monthly,2507,Entire apartment,2,,42.65985,18.08819,0.0,0.95,entire_home,4
25,Modern studio apartment for couples,https://www.airbnb.com/rooms/34676875,2257,monthly,2497,Entire apartment,2,,42.655,18.091,0.85,0.9,entire_home,3
26,Apartment Lucija,https://www.airbnb.com/rooms/6356769,2260,monthly,2500,Entire apartment,2,,42.64863,18.09029,1.0,1.0,entire_home,2
27,Sweet Studio in center of Old Town,https://www.airbnb.com/rooms/1783429,2265,monthly,2506,Entire apartment,1,,42.641,18.109,0.85,0.95,entire_home,2
28,"2 bedroom apartment, totally new, great location!",https://www.airbnb.com/rooms/33273815,2265,monthly,2506,Entire apartment,2,,42.653,18.079,0.85,0.9,entire_home,5
29,Apartment Kolorina,https://www.airbnb.com/rooms/17632384,2265,monthly,2506,Entire apartment,2,,42.64461,18.10514,0.85,0.9,entire_home,4
30,"2 bedroom apartment, Mlini, Croatia",https://www.airbnb.com/rooms/3140679,2265,monthly,2506,Entire apartment,2,,42.62328,18.20336,0.85,0.85,entire_home,5
31,Studio Apartment with Sea-view Balcony,https://www.airbnb.com/rooms/41255707,2265,monthly,2506,Entire apartment,3,,42.68847,18.04104,0.85,0.9,entire_home,2
32,Blue Horizon sea front studio - Dubrovnik,https://www.airbnb.com/rooms/38011130,2276,monthly,2529,Entire apartment,2,,42.64345,18.08906,0.75,0.95,entire_home,2
33,"Apartments Tonina 2,Zaton,Dubrovnik",https://www.airbnb.com/rooms/3096653,2279,monthly,2533,Entire apartment,2,,42.688,18.05,0.95,0.97,entire_home,3
34,Dino,https://www.airbnb.com/rooms/34300458,2282,monthly,2524,Entire house,3,,42.63381,18.19275,0.0,0.0,entire_home,3
35,Apartment DUBROVNIK CAVTAT -COMFORT,https://www.airbnb.com/rooms/36026067,2282,monthly,2524,Entire apartment,2,,42.58166,18.21701,0.0,1.0,entire_home,2
36,"Apartment for 2, 3 or4/FREE parking",https://www.airbnb.com/rooms/747867,2287,monthly,2540,Entire apartment,1,,42.6582,18.07533,1.0,1.0,entire_home,4
37,Sunshine Apartment,https://www.airbnb.com/rooms/30269811,2291,monthly,2534,Entire apartment,2,,42.64379,18.11551,0.0,0.87,entire_home,2
38,Rooms & Apartment Nike/Apartment Belinda,https://www.airbnb.com/rooms/26556596,2292,monthly,2535,Entire apartment,2,,42.65628,18.07039,0.8,0.9,entire_home,2
39,Apartman Ana,https://www.airbnb.com/rooms/26074583,2299,monthly,2543,Entire apartment,2,,42.60809,18.23157,0.0,0.0,entire_home,2
40,Arapović ap. - 10 min from Old Town,https://www.airbnb.com/rooms/1629047,2299,monthly,2543,Entire house,2,,42.64641,18.09543,1.0,1.0,entire_home,2
41,2 bedroom apartment with terraceA19,https://www.airbnb.com/rooms/3015817,2299,monthly,2543,Entire apartment,3,,42.65749,18.0725,1.0,1.0,entire_home,3
42,Apartments Minerva 2 - Dubrovnik old town,https://www.airbnb.com/rooms/1023238,2308,monthly,2553,Entire apartment,2,,42.64147,18.1083,1.0,1.0,entire_home,2
43,APARTMENT DUJE,https://www.airbnb.com/rooms/6131524,2309,monthly,2554,Entire apartment,2,,42.65241,18.08041,0.9,0.91,entire_home,4
44,Apartment Jimmy,https://www.airbnb.com/rooms/6470830,2309,monthly,2566,Entire apartment,2,,42.644,18.111,0.7,0.9,entire_home,3
45,Grey's apartment,https://www.airbnb.com/rooms/25301848,2309,monthly,2567,Entire apartment,2,,42.648,18.09,0.9,0.9,entire_home,2
46,Deluxe Studio Duzevic Old City,https://www.airbnb.com/rooms/12831172,2318,monthly,2564,Entire apartment,3,,42.63916,18.11204,0.0,0.0,entire_home,2
47,Apartment near port with sea view,https://www.airbnb.com/rooms/660963,2320,monthly,2566,Entire apartment,3,,42.659,18.089,0.9,0.95,entire_home,2
48,Studio in the Centre of Dubrovnik,https://www.airbnb.com/rooms/2760656,2321,monthly,2567,Entire apartment,2,,42.641,18.107,1.0,1.0,entire_home,3
49,Sweet Getaway,https://www.airbnb.com/rooms/18105505,2321,monthly,2567,Entire apartment,3,,42.65706,18.08015,0.0,0.9,entire_home,2
50,Studio in the Centre of Old Town,https://www.airbnb.com/rooms/2768841,2321,monthly,2567,Entire apartment,2,,42.641,18.107,1.0,1.0,entire_home,3
51,Apartments Stella Soline,https://www.airbnb.com/rooms/5647112,2324,monthly,2571,Entire apartment,5,,42.61432,18.21808,0.9,0.9,entire_home,4
52,Karmen1,https://www.airbnb.com/rooms/7676448,2324,monthly,2578,Entire apartment,2,,42.63981,18.11153,0.93,0.93,entire_home,2
53,Apartments Ines Studio,https://www.airbnb.com/rooms/26267466,2327,monthly,2574,Entire apartment,1,,42.58222,18.23274,0.0,0.0,entire_home,2
54,Loft Apartment with Seaview Balcony + Parking,https://www.airbnb.com/rooms/13505689,2329,monthly,2597,Entire apartment,2,,42.65213,18.09571,0.85,0.9,entire_home,2
55,Studio apt with parking included,https://www.airbnb.com/rooms/2317812,2329,monthly,2345,Entire apartment,3,,42.66374,18.07689,1.0,1.0,entire_home,2
56,Nice studio in Lapad,https://www.airbnb.com/rooms/2317823,2329,monthly,2345,Entire apartment,3,,42.663,18.077,1.0,1.0,entire_home,2
57,Shining Star Attic DELUXE/TERRACE/OLD TOWN VIEW,https://www.airbnb.com/rooms/19714741,2331,monthly,2578,Entire apartment,2,,42.638,18.13,0.85,0.93,entire_home,2
58,Shining Star Comfort DELUXE/TERRACE/OLD TOWN VIEW,https://www.airbnb.com/rooms/19718185,2331,monthly,2578,Entire apartment,2,,42.638,18.13,0.85,0.93,entire_home,2
59,Studio apartment Kalma near the Old Town,https://www.airbnb.com/rooms/24868525,2332,monthly,2580,Entire house,2,,42.645,18.1,1.0,0.95,entire_home,2
60,Gest house Mery 2,https://www.airbnb.com/rooms/42250792,2332,monthly,2580,Entire guesthouse,2,,42.64327,18.11073,0.0,0.0,entire_home,2
61,Apartment Plaza with view to the old city,https://www.airbnb.com/rooms/1004848,2332,monthly,2592,Entire apartment,2,,42.64167,18.10961,1.0,1.0,entire_home,2
62,Modern apartment with amazing view,https://www.airbnb.com/rooms/2462507,2332,monthly,2580,Entire apartment,3,,42.68848,18.03967,1.0,1.0,entire_home,4
63,Apartment Grgić 2  - sea view apartment (4 pax.),https://www.airbnb.com/rooms/35643919,2332,monthly,2580,Entire apartment,3,,42.608,18.232,0.0,0.0,entire_home,4
64,Brand New Old Town Apartment,https://www.airbnb.com/rooms/42221220,2332,monthly,2580,Entire apartment,30,,42.64165,18.10846,0.0,0.0,entire_home,4
65,Dubrovnik Summer studio with balcony & parking!,https://www.airbnb.com/rooms/13014913,2332,monthly,2580,Entire apartment,2,,42.6582,18.07892,1.0,1.0,entire_home,2
66,Rock Palace *Apartment Little Wing*,https://www.airbnb.com/rooms/215484,2332,monthly,2592,Entire house,1,,42.64644,18.10372,1.0,1.0,entire_home,4
67,Guest house Mery 1,https://www.airbnb.com/rooms/42226101,2332,monthly,2580,Entire guest suite,2,,42.64294,18.11038,0.0,0.0,entire_home,2
68,Dubrovnik Summer Dream 2+2 person,https://www.airbnb.com/rooms/1166676,2332,monthly,2580,Entire apartment,3,,42.671,18.098,1.0,1.0,entire_home,4
69,Montovjerna-apartment Lidija,https://www.airbnb.com/rooms/3407579,2332,monthly,2580,Entire guesthouse,2,,42.648,18.091,1.0,1.0,entire_home,2
70,Apartment Tonci,https://www.airbnb.com/rooms/35446995,2332,monthly,2580,Entire apartment,3,,42.66155,18.07736,1.0,1.0,entire_home,3
71,A PLACE IN THE SUN,https://www.airbnb.com/rooms/17128636,2332,monthly,2580,Entire apartment,4,,42.66035,18.0761,1.0,1.0,entire_home,2
72,Apartments Matea 2,https://www.airbnb.com/rooms/4557779,2332,monthly,2580,Entire apartment,2,,42.686,18.05109,1.0,1.0,entire_home,3
73,Studio Apartment Solis,https://www.airbnb.com/rooms/17680285,2332,monthly,2580,Entire apartment,1,,42.5786,18.22089,1.0,1.0,entire_home,4
74,Apartment Andrea,https://www.airbnb.com/rooms/35555196,2339,monthly,2587,Entire guest suite,2,,42.67732,18.10514,0.78,0.9,entire_home,2
75,,https://www.airbnb.com/rooms/25388240,2339,monthly,2608,Entire apartment,2,,42.64236,18.10988,0.0,0.0,entire_home,2
76,Apartment Panorama,https://www.airbnb.com/rooms/36786877,2340,monthly,2588,Entire apartment,3,,42.66314,18.08955,0.8,0.9,entire_home,7
77,Top floor apt for couple - sunny balcony/sea view,https://www.airbnb.com/rooms/17878732,2342,monthly,2591,Entire apartment,2,,42.589,18.23,0.0,0.95,entire_home,3
78,❤ ‘Timeless Elegance’ 600m to Old City & Beaches,https://www.airbnb.com/rooms/41470330,2346,monthly,2595,Entire apartment,2,,42.64653,18.10135,0.9,0.9,entire_home,2
79,Cozy flat near the centre,https://www.airbnb.com/rooms/18649646,2349,monthly,2629,Entire apartment,3,,42.64464,18.10475,0.9,0.95,entire_home,4
80,Apartment Martina 1,https://www.airbnb.com/rooms/2885847,2349,monthly,2598,Entire apartment,3,,42.65301,18.09223,0.9,0.9,entire_home,4
81,,https://www.airbnb.com/rooms/3082251,2349,monthly,2598,Entire apartment,3,,42.64658,18.08353,0.9,0.95,entire_home,3
82,"Casa Mimi authentic, charming studio,free parking",https://www.airbnb.com/rooms/6982836,2349,monthly,2635,Entire house,2,,42.654,18.085,0.75,0.9,entire_home,2
83,Gorgeous view from Lukrecija apart,https://www.airbnb.com/rooms/3423359,2352,monthly,2614,Entire apartment,2,,42.646,18.109,1.0,1.0,entire_home,2
84,Sea view Studio Apartment MATIJA,https://www.airbnb.com/rooms/8161849,2354,monthly,2604,Entire condominium,2,,42.60714,18.22679,0.85,0.9,entire_home,3
85,Apartment Amalia with beatiful view! FREE PARKING,https://www.airbnb.com/rooms/26526856,2354,monthly,2604,Entire apartment,2,,42.66236,18.08871,1.0,0.9,entire_home,3
86,Rose apartment at beachfront Villa,https://www.airbnb.com/rooms/7490576,2354,monthly,2604,Entire apartment,2,,42.688,18.05,1.0,1.0,entire_home,2
87,Romantic Island Oasis,https://www.airbnb.com/rooms/11279811,2360,monthly,2611,Entire loft,5,,42.6805,18.00603,0.85,0.95,entire_home,2
88,"Charming Apartment With Jacuzzi,Terrace & Parking",https://www.airbnb.com/rooms/25072098,2365,monthly,2616,Entire apartment,3,,42.65,18.099,0.75,0.85,entire_home,4
89,Luxtina,https://www.airbnb.com/rooms/25544141,2365,monthly,2616,Entire apartment,2,,42.6721,18.11967,0.0,0.79,entire_home,4
90,Studio for 3 - 150m from the center,https://www.airbnb.com/rooms/11629662,2365,monthly,2616,Entire apartment,5,,42.58,18.218,0.0,0.0,entire_home,3
91,Apartment Srebreno on perfect place,https://www.airbnb.com/rooms/11889879,2366,monthly,2617,Entire apartment,2,,42.62293,18.19356,1.0,1.0,entire_home,3
92,"Studio app /w garden, seaview & BBQ",https://www.airbnb.com/rooms/11493662,2369,monthly,2664,Entire house,3,,42.6448,18.10774,0.9,0.95,entire_home,2
93,,https://www.airbnb.com/rooms/20278098,2370,monthly,2629,Entire apartment,2,,42.65175,18.08059,0.7,0.9,entire_home,4
94,Lovely Apt. FriedaAlpa - old town,https://www.airbnb.com/rooms/906661,2372,monthly,2624,Entire apartment,3,,42.64161,18.10959,0.9,0.95,entire_home,3
95,"Cosy Studio, 300 m from Sunset beach Lapad!",https://www.airbnb.com/rooms/1195676,2376,monthly,2643,Entire apartment,3,,42.657,18.075,0.85,0.93,entire_home,3
96,Studio apartment in Villa Adriatica,https://www.airbnb.com/rooms/5257476,2379,monthly,2632,Entire house,4,,42.64159,18.11257,0.0,0.85,entire_home,3
97,Motorhome Ford Kayak (4 people) - 85euro/day,https://www.airbnb.com/rooms/26565380,2380,monthly,2707,Camper/RV,5,,42.64552,18.10204,0.85,0.0,entire_home,4
98,Charming view old town apartment,https://www.airbnb.com/rooms/1230730,2398,monthly,2653,Entire apartment,2,,42.64535,18.10505,0.6,0.9,entire_home,4
99,Charming place with terrace,https://www.airbnb.com/rooms/1343647,2399,monthly,2654,Entire apartment,2,,42.65103,18.08347,1.0,0.9,entire_home,3
100,Nicki I.- 1 BD APT/ SEA VIEW TERRACE/ FREE PARKING,https://www.airbnb.com/rooms/18245031,2399,monthly,2654,Entire apartment,2,,42.65335,18.09662,0.9,0.0,entire_home,2
101,Nika 1 bedroom apartment with sea view and terace,https://www.airbnb.com/rooms/25286501,2399,monthly,2654,Entire apartment,1,,42.57878,18.23621,0.0,0.0,entire_home,4
102,Mediteran,https://www.airbnb.com/rooms/19692282,2399,monthly,2654,Entire apartment,1,,42.6279,18.19908,0.8,0.9,entire_home,3
103,STUDIO APARTMENT NIKA,https://www.airbnb.com/rooms/25285472,2399,monthly,2654,Entire apartment,1,,42.57776,18.23839,0.0,0.0,entire_home,4
104,Apartment Karla - clean and cozy,https://www.airbnb.com/rooms/5189183,2399,monthly,2654,Entire apartment,3,,42.64754,18.09163,0.9,0.95,entire_home,4
105,Apartment Francesca,https://www.airbnb.com/rooms/1458730,2399,monthly,2666,Entire apartment,2,,42.65041,18.09871,0.8,0.9,entire_home,4
106,Studio apartment Pero2 / sea view,https://www.airbnb.com/rooms/3013889,2399,monthly,2654,Entire apartment,5,,42.64396,18.08882,0.8,0.89,entire_home,3
107,Apartment Simunovic,https://www.airbnb.com/rooms/6072869,2399,monthly,2672,Entire apartment,3,,42.649,18.09,0.8,0.9,entire_home,3
108,Studio for 2 with shared balcony - 100m from beach,https://www.airbnb.com/rooms/29871296,2399,monthly,2654,Entire apartment,3,,42.58198,18.22371,0.0,0.0,entire_home,2
109,"St.apartment Pero1/balcony,sea view",https://www.airbnb.com/rooms/2947602,2399,monthly,2654,Entire apartment,5,,42.644,18.088,0.8,0.89,entire_home,2
0,Comfortable and bright studio apartment,https://www.airbnb.com/rooms/17767747,2407,monthly,2671,Entire guest suite,7,,42.64697,18.09316,0.85,0.95,entire_home,2
1,Motorhome Fiat Ducato (4 people) - 85euro/day,https://www.airbnb.com/rooms/26528239,2407,monthly,2737,Camper/RV,5,,42.64503,18.1048,0.85,0.0,entire_home,4
2,Apartments Bokun - Apartment B,https://www.airbnb.com/rooms/12925625,2407,monthly,2663,Entire apartment,3,,42.646,18.105,0.85,0.9,entire_home,4
3,Relax DU- 10 min from Old city & terrace & parking,https://www.airbnb.com/rooms/20676403,2407,monthly,2663,Entire apartment,2,,42.64741,18.10454,0.85,0.95,entire_home,2
4,,https://www.airbnb.com/rooms/19688782,2409,monthly,2665,Entire guest suite,2,,42.64479,18.08867,1.0,0.9,entire_home,2
5,Centraly located Studio Apartment with Balcony,https://www.airbnb.com/rooms/16197541,2412,monthly,2668,Entire apartment,3,,42.58,18.218,0.0,0.0,entire_home,2
6,Cozy apartment Kono,https://www.airbnb.com/rooms/24937877,2414,monthly,2670,Entire guest suite,2,,42.64835,18.10097,0.0,0.0,entire_home,2
7,Shining Star Superior DELUXE/TERRACE/OLD TOWN VIEW,https://www.airbnb.com/rooms/19722552,2421,monthly,2678,Entire apartment,2,,42.638,18.13,0.85,0.93,entire_home,2
8,Modern Studio For 2 With Terrace !!,https://www.airbnb.com/rooms/26933642,2421,monthly,2678,Entire apartment,3,,42.65751,18.08866,0.85,0.95,entire_home,2
9,Apartment Marosa/Parking/Close to beach and bus!,https://www.airbnb.com/rooms/13779708,2428,monthly,2686,Entire apartment,3,,42.653,18.075,0.85,0.93,entire_home,4
10,Colorful Monta,https://www.airbnb.com/rooms/3242093,2429,monthly,2706,Entire apartment,3,,42.65,18.09007,0.0,0.81,entire_home,4
11,Studio with Balcony - 100m from town,https://www.airbnb.com/rooms/11230508,2432,monthly,2690,Entire apartment,3,,42.581,18.221,0.0,0.0,entire_home,3
12,Studio with Balcony - 100m from center,https://www.airbnb.com/rooms/11231221,2432,monthly,2690,Entire apartment,3,,42.581,18.221,0.0,0.0,entire_home,3
13,Apartment Mondo S1,https://www.airbnb.com/rooms/24586517,2432,monthly,2702,Entire serviced apartment,1,,42.675,18.094,0.0,0.0,entire_home,2
14,Lovely Apartment Karla Dubrovnik,https://www.airbnb.com/rooms/1556904,2432,monthly,2690,Entire apartment,4,,42.64249,18.10797,1.0,1.0,entire_home,2
15,Apartment Iris,https://www.airbnb.com/rooms/35570288,2434,monthly,2692,Entire guest suite,3,,42.67904,18.10533,0.0,0.83,entire_home,3
16,Apartment sunrise in the old town center,https://www.airbnb.com/rooms/38208149,2435,monthly,2694,Entire apartment,2,,42.64036,18.10645,0.0,0.85,entire_home,2
17,Cavtat 2 bedroom apartment seawiev,https://www.airbnb.com/rooms/6472520,2437,monthly,2744,Entire apartment,3,,42.58394,18.22913,0.95,0.99,entire_home,5
18,"Near Old Town, Elegant, Brand New One Bedroom",https://www.airbnb.com/rooms/25438381,2443,monthly,2702,Entire apartment,3,,42.645,18.111,0.83,0.95,entire_home,2
19,Summer-Sea view apartment in center near the beach,https://www.airbnb.com/rooms/27500648,2443,monthly,2702,Entire apartment,2,,42.64354,18.10488,0.0,0.0,entire_home,2
20,"Sunny Tower Sea & Old Town View, Brand New Studio",https://www.airbnb.com/rooms/23571837,2443,monthly,2702,Entire apartment,3,,42.64412,18.10962,0.83,0.95,entire_home,2
21,Apartment in the centre of Old City,https://www.airbnb.com/rooms/2768505,2445,monthly,2705,Entire apartment,2,,42.641,18.107,1.0,1.0,entire_home,4
22,Rooms Nikola,https://www.airbnb.com/rooms/27716941,2447,monthly,2707,Entire apartment,2,,42.65017,18.09782,0.0,0.0,entire_home,2
23,Diana4 apartment OLD TOWN Dubrovnik,https://www.airbnb.com/rooms/1213150,2449,monthly,2709,Entire apartment,2,,42.641,18.108,0.7,0.75,entire_home,3
24,New renovated large bedroom in Dubrovnik.,https://www.airbnb.com/rooms/3076653,2457,monthly,2750,Entire loft,2,,42.64673,18.10331,1.0,0.97,entire_home,2
25,Apartment Evy,https://www.airbnb.com/rooms/26002886,2457,monthly,2742,Entire apartment,2,,42.64763,18.08649,0.8,0.8,entire_home,4
26,Colorful apartment near Old Town,https://www.airbnb.com/rooms/544948,2459,monthly,2744,Entire apartment,5,,42.6435,18.10856,0.0,0.9,entire_home,2
27,Ap 2 - Spacious Studio With Harbour View,https://www.airbnb.com/rooms/3525533,2459,monthly,2720,Entire apartment,2,,42.66023,18.07772,0.9,0.95,entire_home,2
28,Motorhome Fiat Ducato (5 people) - 87euro/day,https://www.airbnb.com/rooms/42673954,2464,monthly,2800,Camper/RV,4,,42.64551,18.1042,0.85,0.0,entire_home,5
29,VILLA JOZEFINA - APARTMENT FOR 2,https://www.airbnb.com/rooms/546236,2465,monthly,2727,Entire apartment,2,,42.66131,18.07564,1.0,1.0,entire_home,2
30,"Villa Nave - Revelin Apartment balcony, sea view",https://www.airbnb.com/rooms/26777331,2465,monthly,2727,Entire guest suite,2,,42.696,18.047,1.0,1.0,entire_home,2
31,Ema Sun Apartment,https://www.airbnb.com/rooms/32184793,2465,monthly,2727,Entire guest suite,3,,42.64697,18.10318,0.0,0.0,entire_home,5
32,Apartment Seka,https://www.airbnb.com/rooms/42127477,2468,monthly,2730,Entire apartment,1,,42.57586,18.22411,0.75,0.9,entire_home,4
33,Beautiful views Loft Apartment with Parking,https://www.airbnb.com/rooms/13505889,2475,monthly,2759,Entire apartment,2,,42.65352,18.09692,0.85,0.9,entire_home,4
34,AndMar Apartment,https://www.airbnb.com/rooms/22200164,2478,monthly,2741,Entire apartment,3,,42.65839,18.09278,0.75,0.9,entire_home,2
35,Studio Lapad Beach,https://www.airbnb.com/rooms/13818928,2487,monthly,2504,Entire apartment,3,,42.65623,18.0731,0.0,0.0,entire_home,3
36,APARTMENT  GERONIMO,https://www.airbnb.com/rooms/26310089,2491,monthly,2755,Entire apartment,3,,42.6531,18.09432,0.84,0.95,entire_home,4
37,Cozy One Bedroom Apartment With Sunny Terrace!,https://www.airbnb.com/rooms/24770501,2492,monthly,2757,Entire apartment,3,,42.648,18.091,0.85,0.88,entire_home,3
38,KRY KRY APARTMENT,https://www.airbnb.com/rooms/36265482,2492,monthly,2757,Entire apartment,2,,42.64812,18.08191,0.0,0.9,entire_home,2
39,"30% OFF-CLEAN APARTMENT NEAR BEACH,PARKING",https://www.airbnb.com/rooms/3232306,2493,monthly,2758,Entire apartment,3,,42.65726,18.07527,1.0,1.0,entire_home,4
40,Pretty Green Apartment,https://www.airbnb.com/rooms/23325509,2495,monthly,2760,Entire apartment,3,,42.64974,18.08634,0.7,0.9,entire_home,3
41,Apartment Ragusa,https://www.airbnb.com/rooms/34304455,2499,monthly,2764,Entire apartment,2,,42.65513,18.08207,0.0,0.0,entire_home,2
42,Apartment Cobenzl,https://www.airbnb.com/rooms/31579521,2499,monthly,2764,Entire guest suite,2,,42.65303,18.08795,0.75,0.85,entire_home,4
43,Little Red Boat,https://www.airbnb.com/rooms/36474335,2499,monthly,2776,Entire condominium,3,,42.64489,18.10404,0.0,0.0,entire_home,2
44,Apartment with parking included,https://www.airbnb.com/rooms/4155151,2499,monthly,2764,Entire apartment,3,,42.66016,18.07437,1.0,1.0,entire_home,3
45,Studio Apartment Lapad,https://www.airbnb.com/rooms/1979473,2499,monthly,2764,Entire guest suite,3,,42.65336,18.07278,1.0,1.0,entire_home,2
46,Apartment Rina ( great location),https://www.airbnb.com/rooms/3541174,2499,monthly,2764,Entire apartment,3,,42.65461,18.07601,1.0,1.0,entire_home,4
47,"Apartment Plaza GREEN, in the heart of old city",https://www.airbnb.com/rooms/24912027,2499,monthly,2776,Entire guest suite,1,,42.64143,18.10984,1.0,1.0,entire_home,2
48,Apartments Matea,https://www.airbnb.com/rooms/5257326,2499,monthly,2764,Entire apartment,2,,42.68784,18.05113,1.0,1.0,entire_home,4
49,,https://www.airbnb.com/rooms/3021032,2509,monthly,2775,Entire apartment,2,,42.64843,18.08376,0.9,0.95,entire_home,3
50,Neighbourhood apartment,https://www.airbnb.com/rooms/5994057,2510,monthly,2801,Entire condominium,3,,42.652,18.084,1.0,0.9,entire_home,4
51,"Come, be closer to Old town",https://www.airbnb.com/rooms/13456563,2510,monthly,2776,Entire apartment,3,,42.64458,18.08881,0.0,0.0,entire_home,2
52,TWO-BEDROOM APARTMENT WITH 2 BATHROOM AND BALCONY,https://www.airbnb.com/rooms/18913164,2512,monthly,2779,Entire apartment,3,,42.65506,18.07956,0.65,0.95,entire_home,4
53,Apartman Nina,https://www.airbnb.com/rooms/14480545,2519,monthly,2786,Entire apartment,2,,42.67607,18.11333,0.0,0.82,entire_home,6
