,venue,lat,lon,address,category
75,TRENDS BARCELONA,41.383023401356425,2.1879959106445312,"AVvenida. Marques de l´Argentera, 5",Clothing Store
76,Palacio del Amor,41.381928602938856,2.188881039619446,"Carrer mediterrània, 4",Castle
77,Sala d'exposicions de Gas Natural Fenosa,41.38372103804244,2.190403197614078,"Pl. del Gas, 1",Art Gallery
78,AirB&B Artem,41.381725,2.189421,,Bed & Breakfast
79,Es Rent Balboa Shop,41.38217,2.1881073,Balboa,Bike Shop
80,Beach Studios,41.381424,2.1878765,"carrer de Paredes, 1",Hotel
81,Oslo Graphic barceloneta,41.381830312288336,2.189011048747974,"Carrer de la Mediterrània, 4",Coworking Space
82,Gas Natural,41.38304857425338,2.1909792717907766,"Plaça del gas,1",Auditorium
83,Aquí estoy,41.38337326049805,2.18940210342407,,
84,Game Fisher,41.382164963243866,2.1872877240235074,Doctor Aiguader 6,Sporting Goods Shop
85,Arts Aparments Baluard,41.381389,2.188391,Calle Del Baluart 6,Hotel
86,Residencia Bertran I Oríola La Barceloneta,41.381716231148125,2.187546938573796,"Calle de Carbonell, 08003 Barcelona",Building
87,RelacionArte,41.38276672363281,2.188606023788452,Carrer Mediterranea 16,Art Gallery
88,Carrer De La Sal,41.381242900485496,2.1887086220931593,,Other Great Outdoors
89,La Baguetina El Born,41.38118059445926,2.1882717871743065,,Sandwich Place
90,Can Maño,41.381164867623546,2.188436615303488,"C. Baluard, 12",Mediterranean Restaurant
91,interfashion store,41.381023,2.189605,,Women's Store
92,Nostro HomeOffice Barceloneta,41.381353,2.187743,,Tech Startup
93,de reisduif,41.382667,2.187261,,Bus Station
94,Luthier,41.380968,2.188794,,Arts & Crafts Store
95,Maria Estilistas,41.381737,2.189187,,Event Space
96,Chille Bille met de Wille,41.38194995557486,2.189971146812887,,Residential Building (Apartment / Condo)
97,Be Happy Hostal,41.38159049970262,2.18902587890625,Carrer de  Atlantida #2,Hostel
98,Parking EUIMar,41.3841507,2.1897255,,Parking
99,Escola sant joan baptista,41.38385154972348,2.1894526913178547,,Building
100,#MuubiesParty,41.382347,2.190565,,Theme Park
101,torre gas natural,41.383409796397345,2.1900129318237305,"C/ Doctor Aiguader, 38-54",Housing Development
102,Zion,41.381997,2.1897,Ginebra 27,Racetrack
103,Kosmesano Natural Ecologic,41.38280888153616,2.188214182885597,,Convenience Store
104,CONFAVC (Confederacio d'Associacions Veinals de Catalunya),41.38286249654054,2.188223783595269,"Calle del Doctor Aiguader, 18, 08003 Barcelona",Building
105,Carrer De Pizarro,41.38177,2.188294,,Plaza
106,Tokoindo,41.382752,2.191423,,Smoke Shop
107,Fruit Express 2,41.381179,2.190406,,Juice Bar
108,Haus der heissen Liebe,41.381554,2.190286,,Residential Building (Apartment / Condo)
109,Creat Tattoo,41.381425,2.188263,Baluard 3,Tattoo Parlor
110,9 Carte De Atlantida,41.38133343476687,2.189164663064068,9 Carre De Atlantida,Residential Building (Apartment / Condo)
111,saffo en kaat's foodpalace,41.382728,2.191207,,Comedy Club
112,Atlantida 10,41.381354,2.189194,,Residential Building (Apartment / Condo)
113,"Calle Mariners, 12",41.381292,2.188897,,Bed & Breakfast
114,🇪🇸Barcelona Apartment🇪🇸,41.381286,2.188493,,Residential Building (Apartment / Condo)
115,Bar Ester,41.381189769634986,2.1902927842376285,,Bar
116,Enjoy Barcelona,41.38186420245797,2.188124656677246,"Pizarro 10, 4-2",Hotel
117,carrer dels mariners 9,41.382772,2.18779,,Residential Building (Apartment / Condo)
118,Designer Apartment BCN,41.381479,2.19041,Marques de la Mina 13,Hotel
119,Fisioterapia Xavier Cerrato,41.38167,2.18869,Carrer dels Mariners 3,Medical Center
120,EUiA,41.38378698309648,2.190278382512813,"Doctor Aiguader, 10-12",Office
121,Carrer de Monjo,41.381016,2.188574,,Residential Building (Apartment / Condo)
122,Fritz Mar,41.38201011553296,2.191392129479349,Passeig Marítim de la Barceloneta 34,Nightclub
123,IEB Barceloneta,41.38202520354063,2.1900880336761475,C/ Ginebra 35,Church
124,Graphite Barcelona,41.38423796999402,2.1798671398817486,carrer de la mediterrània 4,Design Studio
125,The Fishbowl Spa,41.38191943854372,2.189164663064068,"Sevilla, 18",Spa
126,Librería Gigamesh,41.39177663737363,2.177398920788187,"C. de Bailén, 8",Bookstore
127,Triangle Friki (Triángulo Friki),41.39208282847029,2.1790608369660585,,Arcade
128,Crossfit Eixample,41.39244247346108,2.176975314608003,"Carrer Ausiás Marc, 45",Gym
129,Café Fosc,41.391636245940745,2.17728853225708,"C. de Bailèn, 11",Coffee Shop
130,NH Podium Gym,41.39149903388747,2.1780001866620395,,Gym
131,Kaburi Rol & Games,41.392333295330424,2.1781814053112742,"Pg. de Sant Joan, 11",Toy / Game Store
132,Restaurant Xinès Wan Zhen,41.39177848143784,2.177414680000722,"Carrer de Bailén, 7",Chinese Restaurant
133,Club de Cafè Novell,41.392071306136764,2.177266869980241,"Bailèn, 12",Café
134,caixa 3426,41.391754150390625,2.177516460418701,,Bank
135,FabCafe Barcelona,41.391738614108895,2.1771784740551494,Bailén 11,Coffee Shop
136,Milk & Co,41.391795589969384,2.1771747204535616,Bailen 11,Coffee Shop
137,Hotel NH Pódium,41.39167165236542,2.1779135024632086,Carrer de Bailén 4-6,Hotel
138,Restaurant Cuan Cuan,41.39169,2.1773663,,Chinese Restaurant
139,Firebug Brunch - Bar - Bistro,41.392766994865,2.1779094865082,Passeig de Sant Joan 23,Gastropub
140,NH Podium Rooftop Pool & Bar (c),41.39163964898599,2.1778973333290286,Bailen 4-6,Hotel Pool
141,Bocca di Bonifacio,41.392552,2.17686,"Carrer D'Ausiàs Marc, 43",Steakhouse
142,Dia,41.39091524195831,2.177192073442775,Ali Bei 3,Supermarket
143,Norma Cómics,41.39237217432592,2.178759437072948,"Passeig de Sant Joan, 9",Comic Shop
144,360 Hostel Barcelona,41.39161469486419,2.1775766738256586,"C. Bailén, 7",Hostel
145,Mariona,41.390852,2.178216,Ronda Sant Pere,Spanish Restaurant
146,Mail Boxes Etc. - Centro MBE 2559,41.3906648469593,2.177864373016291,"Ronda De Sant Pere 58, Local 2",Shipping Store
147,Majestic Hotel Group - Unique Luxury & Boutique Hotels,41.39213445063024,2.176817670574944,"Ausias March, 48",Office
148,News & Coffee,41.393456,2.177364,"Pg. de Sant Joan, 17",Café
149,bailen 8,41.391922,2.177776,,Residential Building (Apartment / Condo)
150,Quiosco Sant Joan 21,41.39292443584555,2.1780191695386377,Paseo Sant Joan 21,Newsstand
151,Oficina de l'Habitatge de l'Eixample,41.39131429097091,2.1778464317321777,"C. d'Alí Bei, 15",Government Building
152,Alibei,41.39223106389987,2.17819695700315,,Residential Building (Apartment / Condo)
153,Come-Come,41.39243726438114,2.176805185251754,Carrer Viladomat 322-324,Mediterranean Restaurant
154,Biblioteca del CEJFE,41.39148190699161,2.1766948051952495,"Ausiàs Marc, 40 -1",Library
155,Coffeea&Wood,41.392473321400196,2.178318500518799,"Pg. de Sant Joan, 13",Coffee Shop
156,Madame Chocolat,41.39110501938544,2.1788549423217773,"Ronda Sant Pere, 68",Clothing Store
157,Delishop: The Cooking Space,41.39268968797616,2.178335993398066,"Pg. Sant Joan, 13",Gourmet Shop
158,Barcelona Food Makers,41.3928357821738,2.1765912814242903,Passeig de Sant Joan 13,Salad Place
159,Monument a Rafael de Casanova,41.39080258127105,2.1774113028999813,Ronda de Sant Pere 56,Monument / Landmark
160,Tasmango Dessert,41.391018,2.1784825,"Ronda Sant Pere, 64",Pastry Shop
161,Casa Madrid,41.391956,2.176054,,Cultural Center
162,Presat servei tècnic,41.39267350098763,2.1779953873961677,Passeig Sant Joan 17,Electronics Store
163,NH Bistro,41.39169,2.177867,,Hotel Bar
164,Cafè de les 2,41.39121770416903,2.178388237953186,"Ronda de Sant Pere, 43",Café
165,Darial,41.391941,2.176094,37 Carrer d'Ausiàs March,Clothing Store
166,Júpiter Juegos,41.392483,2.17729,"C. Ausiàs Marc, 52",Toy / Game Store
167,Le Léopard,41.391886,2.1762,37 Carrer d'Ausiàs March,Restaurant
168,sivasdescalzo,41.39254584376062,2.1765816008050964,"Calle Bailen, 18",Accessories Store
169,Black Swan Hostel,41.391296443831564,2.1777270439948464,"Ali Bei, 15",Hostel
170,Scorpio,41.391457,2.178182,"C. Ali bei, 6",Mediterranean Restaurant
171,YL,41.392457,2.178666,"Passeig Sant Joan, 32",Nail Salon
172,Play Game & Cards,41.39207189953362,2.177050846248125,"C/ Bailen, 14, Local 1",Video Game Store
173,Okulus Bookshop,41.392488,2.178328,,Bookstore
174,Teatre Eòlia,41.392557,2.176345,,Amphitheater
175,Pensión Casa de Barca,41.391090393066406,2.176802158355713,"Calle Girona 4, Barcelona",Boarding House
176,Alí Bei,41.39140802703485,2.178052978620387,"Passeig Sant Joan, 50",Furniture / Home Store
177,Freaks-Books,41.391813733276074,2.1785536099905176,"Carrer d'Alí Bei, 10",Bookstore
178,4 dados,41.392724,2.176231,,Hobby Shop
179,Jupiter Jocs,41.392419,2.177227,Ausias Marc,Hobby Shop
180,Mariona bar restaurant,41.39100859161224,2.1782785449577062,Ronda de Sant Perre,Spanish Restaurant
181,Noah’s market,41.392334,2.176685,,Deli / Bodega
182,la canya,41.390544,2.17589,,Bar
183,Brustar Gotic Hotel,41.3913156586359,2.178379330282109,,Hotel
184,MOB - Makers of Barcelona,41.39174253552806,2.177135786885419,"C. Bailèn, 11",Coworking Space
185,Centre d'Estudis Jurídics i Formació Especialitzada,41.39165445083785,2.1764841494094034,"Ausiàs Marc, 40",Government Building
186,CEJFE,41.39147077041507,2.1767382373446553,"Ausias March, 40",Government Building
187,Espai Ronda,41.390858,2.177731,Carrer Sant Pere 58,Physical Therapist
188,Barcelona City Urquinaona,41.392135272992924,2.176837921142578,"C/ Bailén, 13",Housing Development
189,MaxSea Naval,41.395813,2.176487,Gran Via 699 Bis 2-2,Coworking Space
190,Clinica Faixat,41.392010516589,2.1767789125442505,"Carrer Ausies Marc, 48",Medical Center
191,Mini Maker Faire Bcn,41.39183488990381,2.1771651220982715,,Market
192,Antic Local Dels Castellers De Barcelona,41.39199454043918,2.1785521056486865,Carrer Rosend Novas 33,Cultural Center
193,la Vila Del Pingüí,41.39105106207012,2.1777602239949743,"Ronda San Pere, 43",Comic Shop
194,one noodles bowl,41.391605,2.177542,,Noodle House
195,Happy Milk,41.391501,2.178164,,Café
196,Trafalgar Numismática Y Filatélia,41.390988,2.178093,,Souvenir Shop
197,Punt de Trobada,41.39105558395386,2.17841,,Restaurant
198,Lázaro Rosa Violán Studio,41.391021,2.177701,"Calle de Alí Bei, 7",Design Studio
199,Oficina Habitatge Eixample,41.3916015625,2.1776208877563477,Carrer Ali Bei 13,Office
200,Col.lectiu Fontanella,41.39102720375008,2.1780905885615938,"Ronda Sant Pere, 62, pral. 2a",Coworking Space
201,We love cats market,41.39168453904869,2.1771812438964844,"calle bailen, 11",Arts & Crafts Store
202,Parlane International,41.39161675337819,2.1775634555621033,"C. de Bailèn, 13",Office
203,Dentistas,41.392095587431704,2.1774338768197325,"Bruc 42,  1-1",
204,Code d'Azur,41.391801,2.178359,Ali Bei 25,
205,Room Mate Gerard Hotel,41.391637359531984,2.176185911992331,34 Carrer d'Ausiàs Marc,Hotel
206,Primos,41.391148,2.1778388,,Health & Beauty Service
207,Cielo y Tierra,41.392002,2.1766962,"Passeig Sant Joan, 30",Library
208,C.P.A. Centro de Producción Avanzado,41.39163494499139,2.1765364342824327,"Carrer Ausias Marc, 46",Comedy Club
209,onfan,41.392542,2.177195,,
210,catalunya caixa,41.39205221224421,2.176790787837735,,Bank
211,Hot Shots,41.39167022705078,2.1761488914489746,,Cocktail Bar
212,Autobus 62,41.39201125887463,2.1761765024611535,,Bus Line
213,Bar Caleno,41.39215528964996,2.1766018867492676,"Carrer d'Ausiàs March, 43",Café
214,Waipaï,41.3916015625,2.1768901348114014,Ausias Marc 14,Women's Store
